"video_id","question","answer","pred_answer","task"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is done just before cracking eggs from the fridge?","Pouring cream into a cup","Just before cracking eggs, the person uses a white cloth to wipe their hands and then places the egg into a bowl.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is done right before adding grated cheese to the mixture?","Stirring the mixture","Right before adding cheese to the mixture, a person uses a spatula to scrape out the remaining melted cheese from the pot into a bowl.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, does the cheese get grated before the eggs are cracked?","No","Yes, the cheese is shown being grated/INFO 1 before the eggs are cracked.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the heavy whipping cream poured into a cup after the flour?","Yes","No, the heavy/INFO","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the dough come out of the fridge before the eggs are whipped?","No","Yes, the dough comes out of the fridge/INFO","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, is the sugar added to the mixture before the vegetables?","Yes","No, the sugar is not added to the mixture before the vegetables.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the mixture get stirred before the eggs are cracked?","No","Yes, the mixture串香包被搅拌/INFO","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What happens just before the dough is placed on the board?","The mixture is stirred","Just before the dough is placed on the board, a person uses their hand to scrape out some of the batter from the bowl into the plate.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video sequence, what action is taken before pouring flour into a glass bowl?","Preparing shawarma","Before pouring flour into a bowl, the person in the video uses their hand to scoop some of it from a black container and places it on top of the dough.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What occurs just before grating the cheese?","Stirring the mixture","Just before grating the cheese, a person is seen holding a bowl of grated/INFO, which appears to be a type of cheese or similar ingredient.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, what happens right before whipping the egg?","Cracking the eggs","The egg is placed into a black grater.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What do we see happening before the heavy whipping cream is poured?","Preparing shawarma","Before the heavy cream is poured, we see a person holding a large black pot with a lid on it. The scene transitions to a festive Christmas tree adorned with colorful lights and decorations in the background.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is the setting of the video clip?","The setting is a kitchen.","The setting of the video clip is a kitchen with various ingredients and utensils scattered around, including a Christmas tree decoration in the background.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What ingredients are being used?","Dough and mixtures in bowls.","The ingredients being used include a mixture of flour, beaten eggs, and spices.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What equipment is being utilized?","Rolling pin and spatulas.","The equipment being utilized includes a large metal mixing bowl, a glass container with a spoon, and various other kitchen utensils.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is the main activity occurring?","Preparing dough and mixtures for baking.","The main activity is the preparation of a dish involving dough, filling, and cooking.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What task is being performed with the dough?","Rolling the dough with a rolling pin.","The task being performed with the dough is rolling it out into a flat, round shape.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is being done to the mixtures?","The mixtures are being stirred in steel bowls.","The mixtures are being stirred together to ensure they are well combined.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the dough being prepared for baking?","Yes.","Yes.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is only one type of spatula being used?","No, two different spatulas are being used.","Yes, only one type of spatula is being used.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Did the same person handle all tasks shown in the summary?","Yes.","Yes, the same person handled all tasks shown in the summary.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is anything being cooked in the clip?","No, only preparation steps are shown.","Yes, there is a pot of yellow liquid being stirred in the background.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the dough placed on the board before the mixture is stirred?","No","Yes.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the doe taken out of the fridge before the rolling pin is used?","Yes","Yes.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What do we see happening before the spatula stirs the mixture in the steel bowls?","The rolling pin rolls on the dough","Before the spatula stirs the mixture in the steel bowls, we see a Christmas tree decorated with lights and ornaments.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Did I pour heavy whipping cream before cracking eggs?","Yes","Yes, the person cracked eggs into a bowl before pouring heavy whipping cream.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the dough rolled before stirring mixtures in bowls?","Yes","Yes.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Do I place the dough on the board after pouring flour?","Yes","Yes, the dough is placed on the board after pouring flour.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What happens just before I place the dough on the board?","I bring out the dough from the fridge.","Just before placing the dough on the board, a person uses their hand to press down and shape it into a ball.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is the setting of the video clip?","A kitchen with a board and cooking items.","The setting of the video clip is a kitchen with various ingredients and utensils scattered around, including a Christmas tree in the background.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What object is primarily shown in the scene?","A doe laid out on a mat on a kitchen board.","The scene primarily shows a kitchen with various ingredients and utensils.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Which item is used in the scene?","A knife to trim edges of the doe.","A large knife is used in the scene.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What stage of the process is shown?","Trimming and folding the prepared doe.","The video shows the preparation stage of making tortillas, where the dough is being rolled out and cut into strips.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Can you describe the main task at hand?","Trimming rough edges of the doe.","The main task at hand is preparing a dish by rolling out dough and adding ingredients to it.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What preparation step is shown in the clip?","Folding the trimmed doe together.","The preparation step shown in the clip is rolling out dough on a floured surface.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Did the person use a knife in the video?","Yes.","Yes, the person used a knife to cut and shape the dough.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is there any folding action happening?","Yes.","Yes, the person is folding the dough into a circular shape.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Did the person complete the trimming action?","Yes.","Yes, the person completed the trimming action by removing any excess dough from the edges.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the dough folded before trimming the rough edges?","No","Yes","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does stirring in the steel bowls happen after folding the dough?","No","Yes, the steel bowls are filled with a yellowish mixture and stirred in the kitchen.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What occurs just before folding the dough?","Trimming the rough edges with a knife","Just before folding the dough, a person is seen holding a small bowl of shredded cheese and placing it on top of the dough.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What happens before stirring mixtures in steel bowls?","Rolling the pin on the dough","Before stirring mixtures in steel bowls, the dough is rolled out on a floured surface.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does rolling the dough with a rolling pin happen before trimming its edges?","Yes","Yes, the rolling pin is used to roll out the dough before trimming its edges.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the trimmed dough folded before stirring the mixture?","No","Yes","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Do I take out the dough from the fridge before preparing mixtures?","Yes","No, the dough is left in the fridge for a few minutes before being prepared.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What occurs before folding the trimmed dough?","Trimming the rough edges with a knife","Before folding the dough, it is placed on a plate and then cut into strips.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is the first thing I do with the dough after taking it out from the fridge?","Placing it on a board","After taking the dough out from the fridge, you first place it on a plate.","What event order"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What is the setting of the video clip?","It is in an outdoor field.","The setting of the video clip is a serene and expansive outdoor area with a large, empty courtyard.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Is the scene occurring in an urban or rural environment?","Rural environment.","The scene is occurring in a rural environment, as indicated by the presence of palm trees and buildings.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What time of day does the scene appear to be set in?","It appears to be set in the evening.","The scene appears to be set during the early evening or late afternoon, as indicated by the soft lighting and long shadows.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","How is the subject navigating the outdoor space?","The subject is walking on the field and then heads home.","The subject is walking along the pathway, moving towards the camera.","Action Caption"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Can you provide an overview of the action in this clip?","Subject walks outdoors, across a field, and returns home.","The video begins with a view of an empty, sunlit courtyard under a clear sky. A person wearing a yellow top and black pants walks towards the camera, moving away from the camera's perspective. The scene transitions to show more of the courtyard, now filled with scattered debris on the ground. The person continues their walk, eventually stopping near the edge of the courtyard.","Action Caption"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Does the video show the subject entering a building?","No.","Yes.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Is the subject interacting with other people in the video?","No.","No, the subject is not interacting with other people in the video.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Does the video capture the subject engaging in a sport?","No.","Yes, the video captures a person in motion, suggesting that they are engaging in a sport.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Is the subject seen leaving the field in the video?","Yes.","Yes.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Does the video show the subject at home?","No, just heading home.","Yes.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What is the location of the video clip?","The video clip is in a field with a walkway.","The video clip is set in a serene location with a road, water body, and a bridge.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What activity is shown in the video?","Walking on a walkway and looking around.","The video shows a person walking along the road, possibly enjoying the view of the water and the sunset.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What time of day does the video depict?","The video depicts evening or dusk.","The video depicts either sunrise or sunset, as indicated by the soft lighting and long shadows.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What natural features can be seen in the video?","There is a body of water visible.","The video shows a serene landscape with a calm body of water, a road leading towards the horizon, and a distant white building.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Does the person stop to observe a specific scene?","Yes.","Yes, the person stops to look at a specific scene on the road.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","In the video, did I look at the scenes before walking on the field?","No","Yes, I looked at the scenes before walking on the field.","Order Judging(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","In the video, was I indoors before going to the field?","No","No, I was outdoors before going to the field.","Order Judging(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What happened before I walked on the walkway in the video?","I was in the field","Before I walked on the walkway, there was a person walking in the distance.","What event order"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What is depicted in the current frame?","It shows a sidewalk lined with palm trees and buildings.","The current frame depicts a serene and well-maintained street with palm trees, white buildings, and a clear sky.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What activity is taking place in these frames?","Walking along a residential sidewalk.","A person is walking on the sidewalk, possibly heading towards or away from the white building.","Action Caption"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Does this video show a busy city street?","No.","No, the video does not show a busy city street; it focuses on the quiet and serene environment of the residential area.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Does the clip capture any interaction with people?","No.","No, the clip does not capture any interaction with people.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Is the person entering a building in this scene?","No.","Yes.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Was I in the field after walking on the walkway?","No.","Yes, I was in the field after walking on the walkway.","Order Judging(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Did I go home before looking at the scenes?","No.","Yes, the person in the video is seen walking towards a white building with palm trees and red flowers on the right side of the frame.","Order Judging(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What occurs just before I look at the scenes?","I walk on the walkway.","A car drives down the road, and a person walks towards the camera.","What event order"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What do I do before walking on the walkway?","I am in the field.","I should turn left and walk towards the white building.","What event order"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Did I walk on the field before looking at the scenes?","Yes","Yes, the person in the video is seen walking on a field before looking at the scenes.","Order Judging(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Is the walk on the walkway shown before going home in the video?","Yes","Yes.","Order Judging(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","In the video, do we see walking through the walkways before walking on the field?","No","No, we do not see walking through the walkways before walking on the field.","Order Judging(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Do I walk along the water before walking under the trees as shown in the clip?","Yes","Yes, you walk along the water before walking under the trees.","Order Judging(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","In the video sequence, what occurs before walking on the field?","Being outdoors","Before walking on the field, a person is seen standing near the white building with palm trees and red flowers.","What event order"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What event takes place before walking under the trees in the clip?","Walking along the water","A car is seen driving down the street, indicating that a vehicle is passing by.","What event order"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What is the setting of the scenario seen in the video?","A residential area with palm trees and walkways.","The setting of the scenario is a serene and well-maintained outdoor area, possibly part of a resort or park.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What can be seen in the background of the video frame?","Houses, streetlights, and a clear sky.","In the background, there is a road with a car driving away and a building.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What are the dominant features of the environment in this clip?","Landscaped pathways, streetlamps, and tropical foliage.","The dominant features of the environment in this clip are a road, palm trees, and a gazebo.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Can you characterize the location shown in the video?","A well-maintained suburban neighborhood.","The location shown in the video is a serene and well-maintained public space, likely part of a resort or park. It features palm trees, a gazebo, and a paved walkway with benches, creating an inviting atmosphere for visitors.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What action is being undertaken in the new frames?","Walking along a residential street.","A person is walking towards the camera in the new frames.","Action Caption"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Is there any sign of wildlife in the frames provided?","No.","No, there are no signs of wildlife in the frames provided.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Did the person in the video use any transportation other than walking?","No.","Yes, the person in the video used a bicycle to navigate through the park.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Does the footage include any sporting activities?","No.","Yes, the footage includes a person walking on the sidewalk.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Is the person in the video engaging with the environment, like sitting or touching?","No.","Yes, the person in the video is seen sitting on a bench and touching the ground.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Did I tour the park before walking on the walkways?","Yes","Yes, the person walking on the walkways was seen approaching a bench and sitting down.","Order Judging(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What do I do before touring the park?","Nothing, it is the first activity","I walk towards the camera, take a few steps, and then turn left to approach the park entrance.","What event order"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Did I walk through the park before going home?","Yes","Yes, the person in the video is seen walking through the park before going home.","Order Judging(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What environment is depicted in this video clip?","An outdoor, paved area with street lamps.","The video clip depicts a serene and quiet residential area with palm trees lining the street, a clear sky, and a calm road.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What action am I performing in this clip?","Walking on a pavement outdoors.","I am riding a bicycle and passing by the person in the foreground.","Action Caption"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Do I interact with anyone in this video clip?","No.","No, there are no people interacting with each other in this video clip.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What is the setting of this video clip?","The setting is an outdoor pavement in a residential area.","The setting of the video clip is a residential area with well-maintained lawns, palm trees, and houses.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What time of day is depicted in this frame?","It appears to be twilight or early evening.","The time of day depicted in this frame is dusk or early evening, as indicated by the low light and long shadows.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What elements indicate that this is a residential area?","The presence of housing structures and lack of commercial signs.","The presence of palm trees, well-maintained lawns, and the architectural style of the buildings suggest that this is a residential area.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What type of path is the person on in the video?","The person is on a paved walkway.","The person is on a paved path that curves around the street.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Does the scene suggest a leisurely or rushed pace?","The scene suggests a leisurely pace.","The scene suggests a leisurely pace, as there are no people visible in the frame and the overall atmosphere is calm.","Action Caption"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Does the person interact with any objects in the scene?","No.","Yes, the person interacts with a smartphone in one of the frames.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Is the person traveling with someone else?","No.","Yes.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Does the video capture any animals in the scene?","No.","No, the video does not capture any animals.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Does the individual seem to be lost or searching for directions?","No.","Yes, the individual appears to be lost or searching for directions.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What is depicted in the scene of the video clip?","A person relaxing on a couch holding an e-reader.","The scene depicts a cozy living room with a person sitting on the couch, engrossed in reading a book.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","What location is shown in the video clip?","Inside a house.","The video clip shows a cozy living room with a dining table and chairs, creating an inviting atmosphere.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Describe the setting where the action takes place.","A living room with a dining area in the background.","The setting is a cozy living room with beige walls, a chandelier hanging from the ceiling, and a dining table in the background. The room has curtains on one side and a window that lets in natural light.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","How is the environment arranged in the video clip?","A cozy arrangement with a couch, curtain, and dining set.","The environment is arranged with a large, comfortable couch in the foreground and a dining area in the background.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","What is the subject doing in the video?","Resting and perhaps beginning to read an e-book.","The subject is engrossed in reading a book.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Can you provide an overview of the action in this clip?","Leisurely activities involving electronic devices at home.","The clip features a person sitting on a couch in a well-lit room, holding an open white tablet with text displayed. The individual appears to be reading or looking at the content on the screen while comfortably reclining with their legs crossed and feet resting/INFO","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video capture the person sitting on the couch?","Yes.","Yes, the video captures the person sitting on the couch as they read a book.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the person in the video engaged in a strenuous activity?","No.","No.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What is the setting of the scene in the clip?","The setting is inside a house.","The setting of the scene is a cozy living room with a large window allowing natural light to fill the space.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Where was the reading activity taking place?","The reading took place on a couch.","The reading activity was taking place in a cozy living room.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","What object is prominently featured in the scene?","A tablet is prominently featured.","A white e-reader is prominently featured in the scene.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","What is the room's appearance in the video clip?","The room appears to be a living area.","The room has a chandelier hanging from the ceiling, a table with chairs and a lamp, and a window covered by curtains.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","What activity is the subject engaged in?","The subject is engaged in reading a book.","The subject is engaged in reading a book.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Describe the posture of the person in the action.","The person is sitting with legs up on the couch.","The person is sitting cross-legged on the couch, with one leg extended and the other bent at the knee.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Does the clip show a person reading a physical book?","No.","No, the clip does not show a person reading a physical book; it only shows an individual holding and looking at a white e-reader displaying text.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the subject standing while reading?","No.","No, the subject is sitting on a couch while reading.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video capture multiple people in the room?","No.","No, the video does not capture multiple people in the room; it focuses on a single person and their interaction with the e-reader.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video show a daytime setting?","No.","No.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What setting is shown in the video?","A house interior is shown in the video.","The video shows a cozy indoor setting with a person lounging on a couch, reading a white e-reader.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Explain the immediate scene in the video?","The video captures a moment of domestic relaxation.","The video features a person sitting on a couch in a cozy living room, engrossed in reading a white e-reader. The background includes a dining area with chairs and tables, creating a comfortable and inviting atmosphere.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Can you describe the motion occurring in the clip?","There is minimal motion, mainly of holding a tablet.","The motion is consistent, with the person occasionally adjusting their position on the couch while reading.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","How would you caption the video's current activity?","Leisure time: Engrossed in digital reading.","The current activity is a person engrossed in reading an e-reader, comfortably seated on a couch with their feet up.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video show a person standing up?","No.","No.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the video capturing outdoor activities?","No.","No.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video depict a social gathering?","No.","No, the video does not depict a social gathering; it focuses on the individual's solitary activity of reading.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the individual in the video interacting with others?","No.","No, the individual is not interacting with others; they are focused on their own reading experience.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the scene taking place in a work environment?","No.","No.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What is the main activity depicted in this video scene?","Reading a book on a tablet.","The main activity depicted in this video scene is a person reading a book on an e-reader.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Where is this scene taking place?","Inside a house.","This scene is taking place in a cozy living room.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","How is the reader positioned in this scenario?","Relaxed on a couch with feet up.","The reader is positioned on the couch with their legs crossed, leaning back slightly.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Can you describe the posture of the reader in this clip?","The reader is lying back with feet propped up.","The reader is sitting cross-legged on the couch, with their legs extended and feet resting on the blue cushion.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","What is the focal point of this particular frame?","The tablet displaying text.","The focal point of this particular frame is the white tablet displaying text, which the person is holding with both hands.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","What does the stillness of the frame indicate about the action?","It indicates a calm and stationary activity.","The stillness of the frame indicates that the person is engaged in a quiet and focused activity, likely reading or writing.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video show any social interaction?","No.","No, the video does not show any social interaction.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the reader changing positions frequently in this clip?","No.","Yes, the reader occasionally shifts their position on the couch.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the environment indicate a public or private space?","A private space.","The environment indicates a public space, as there is another dining table and chairs visible in the background.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the reader make use of any physical book in the scene?","No.","No.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is there any indication of the reader being disturbed or interrupted?","No.","Yes, the reader's hand is raised to their face, suggesting they might be reading or writing something.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What does the video show in the indoor setting?","Someone sitting on a couch using a tablet.","The video shows a cozy indoor setting with a person sitting on the couch, engrossed in reading a book.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Where is the person located in the video?","The person is on the couch inside a house.","The person is located in a cozy living room.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","How is the person positioned in this section of the video?","They are sitting with legs on the couch.","The person is sitting cross-legged on a beige couch, with their legs crossed and feet resting on the armrest.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","What is the person doing with their legs in the video?","They are moving their legs on the couch.","The person is sitting cross-legged on the couch with their legs extended.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","How is the tablet being utilized in the video?","The tablet is being held and read from.","The tablet is being used to read a book, with the person's hands actively moving across the screen.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Is the individual in the video eating?","No.","No.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video show the person lying down on the couch?","No.","No.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is there a pet visible in the video clip?","No.","No, there is no pet visible in the video clip.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video depict any outdoor scenes?","No.","No.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the person in the video talking on the phone?","No.","No.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I sit on the couch before reading the book on the tablet?","Yes","No, the person did not sit on the couch before reading the book on the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I move my legs on the couch before using the tablet?","Yes","No, the person did not move their legs on the couch before using the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Was I in the house before I sat on the couch?","Yes","Yes, I was in the house before I sat on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I use the tablet before moving my legs on the couch?","No","Yes, you used the tablet before moving your legs on the couch.","Order Judging(Y/N)"
