video_id,question,answer,pred_answer,task
879dd163-7588-45d1-9466-a5deabc59167,Is the reader changing positions frequently in this clip?,No.,"Yes, the reader is seen changing positions frequently throughout the clip, indicating a relaxed and comfortable atmosphere.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the environment indicate a public or private space?,A private space.,"The environment appears to be a private space, as indicated by the presence of a living room with a couch, a dining area with a table and chairs, and a living room area with a sofa and a wall-mounted lamp.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the reader make use of any physical book in the scene?,No.,"No, the reader does not make use of any physical book in the scene.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is there any indication of the reader being disturbed or interrupted?,No.,"Yes, there is a slight movement in the person's legs, suggesting that the reader might be moving or adjusting their position.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What does the video show in the indoor setting?,Someone sitting on a couch using a tablet.,"The video shows a person lying on a couch, holding an e-reader, and reading a book.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Where is the person located in the video?,The person is on the couch inside a house.,The person is located in a cozy living room.,Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,How is the person positioned in this section of the video?,They are sitting with legs on the couch.,"The person is lying on a couch with their legs crossed, holding an e-reader in their hands.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,What is the person doing with their legs in the video?,They are moving their legs on the couch.,The person is sitting cross-legged on a couch with their legs crossed.,Action Caption
879dd163-7588-45d1-9466-a5deabc59167,How is the tablet being utilized in the video?,The tablet is being held and read from.,"The tablet is being used to read a book, as the person is seen holding the tablet and reading the text on the screen.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Is the individual in the video eating?,No.,"No, the individual is not eating; they are focused on reading a book.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video show the person lying down on the couch?,No.,"Yes, the video shows the person lying down on the couch.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is there a pet visible in the video clip?,No.,"No, there is no pet visible in the video clip.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video depict any outdoor scenes?,No.,"No, the video does not depict any outdoor scenes. It focuses solely on the indoor setting and the person's interaction with the e-reader.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the person in the video talking on the phone?,No.,"No, the person is not talking on the phone; they are focused on the e-reader.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I sit on the couch before reading the book on the tablet?,Yes,"No, you didn't sit on the couch before reading the book on the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I move my legs on the couch before using the tablet?,Yes,"No, you did not move your legs on the couch before using the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Was I in the house before I sat on the couch?,Yes,"Yes, you were in the house before you sat on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I use the tablet before moving my legs on the couch?,No,"No, you didn't use the tablet before moving your legs on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Was the tablet in my hands before I sat on the couch?,No,"Yes, the tablet was in my hands before I sat on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What happens just before I read the book on the tablet?,Sitting on the couch.,"Just before I read the book on the tablet, the person puts their feet up on the couch.",What event order
879dd163-7588-45d1-9466-a5deabc59167,What setting is depicted in the provided video clip?,A person sitting on a couch in a house.,"The setting depicted in the provided video clip is a cozy living room with a comfortable couch, a table with a laptop, and a few personal items scattered around.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,What furnishings are visible in the video?,"A couch, chair, and a dining area in the background.","The video shows a cozy living room with a brown couch, a blue armchair, a wooden table, and a few decorative items on the armchair.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Describe the atmosphere of the room shown in the video?,The room appears to be tidy and comfortably lit.,"The room has a cozy and comfortable atmosphere, with a comfortable couch, a table with a laptop, and a few personal items scattered around, creating a relaxed and inviting environment for reading and relaxation.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Describe the posture of the individual in the video?,They are seated with their legs up on the couch.,"The individual is lying on their back with their legs crossed, holding a white e-reader with both hands, and appears to be deeply engrossed in reading.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Can you summarize the person's behavior in the video?,They are relaxing and using an electronic device.,"The person is sitting cross-legged on a couch, holding a white e-reader with text on it, and appears to be reading or looking at the e-reader.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Is there any noticeable movement or gesture in the video?,The person raised their hands at some point.,"No, there is no noticeable movement or gesture in the video.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Did the person in the video adjust their position on the couch?,Not shown in the given frame.,"Yes, the person in the video adjusted their position on the couch by shifting their legs and sitting up slightly.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the individual in the video communicating with someone else?,"No, not visibly.","Yes, the individual is holding a white e-reader with text on it and appears to be reading or interacting with it, suggesting they might be communicating with someone else.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video indicate that the person is multitasking?,"No, they appear focused on the tablet.","Yes, the video indicates that the person is multitasking by simultaneously reading a book and using a tablet.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the person standing up at any point in the video?,"No, they are seated throughout.","No, the person is not standing up at any point in the video.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I move my legs on the couch before using the tablet?,Yes,"No, you did not move your legs on the couch before using the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I raise my hands before sitting on the couch?,No,"No, you did not raise your hands before sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Was I sitting on the couch before raising my hands?,Yes,"Yes, you were sitting on the couch before raising your hands.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I use the tablet after sitting on the couch?,Yes,"Yes, you did use the tablet after sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What did I do just before using the tablet in the house?,Sat on the couch,You sat on the couch and read a book.,What event order
879dd163-7588-45d1-9466-a5deabc59167,What did I do just before raising my hands?,Used the tablet,I was reading a book.,What event order
879dd163-7588-45d1-9466-a5deabc59167,Is the tablet used after sitting on the couch as shown in the clip?,Yes,"No, the tablet is not used after sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,"In the video, is the tablet picked up before legs are placed on the couch?",Yes,"Yes, the tablet is picked up before legs are placed on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does sitting on the couch happen after raising hands in the sequence?,No,"No, the sequence does not involve sitting on the couch after raising hands.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What is the setting of the video clip?,The setting is inside a house.,"The setting of the video clip is a cozy living room with a comfortable couch, a table, and a few chairs.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Where is the person situated in this scene?,The person is sitting on the couch.,The person is situated on a couch in a cozy living room.,Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,What object is the person interacting with?,The person is holding and using a tablet.,The person is interacting with an e-reader.,Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Describe the person's posture in the video.,The person is reclined with feet up on the couch.,"The person is lying on their back with their legs crossed, holding a white e-reader with both hands, and appears to be reading or looking at the e-reader's screen.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Is the person reading a book on the tablet?,Yes.,"No, the person is not reading a book on the tablet.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the scene show an interaction with digital technology?,Yes.,"Yes, the scene shows an interaction with digital technology as the person is holding a white e-reader, which is a device used for reading digital content.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the individual standing while using the tablet?,No.,"No, the individual is sitting on the couch while using the tablet.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Has the person positioned themselves comfortably for tablet use?,Yes.,"Yes, the person is comfortably positioned on the couch, with their feet propped up on the armrest, indicating a relaxed and casual setting.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video show the person watching TV?,No.,"No, the video does not show the person watching TV. The focus remains on the person reading the e-reader.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,"In the video, did I use the tablet before sitting on the couch?",No,"Yes, you can see the person holding the tablet before sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I raise my hands before holding the tablet?,No,"No, you did not raise your hands before holding the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,"In the video, was I already seated on the couch before using the tablet?",Yes,"Yes, you were already seated on the couch before using the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Was the tablet in my hand before I used it?,Yes,"Yes, the tablet was in my hand before I used it.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What occurs just before I hold the tablet in the video?,I sit on the couch,"Just before I hold the tablet, the person's legs are crossed, and they are wearing socks.",What event order
879dd163-7588-45d1-9466-a5deabc59167,What action takes place before using the tablet?,I hold the tablet,"Before using the tablet, the person lies on the couch with their feet propped up, holding the tablet in their hands.",What event order
879dd163-7588-45d1-9466-a5deabc59167,"In the video, did I move my legs on the couch before using the tablet?",Yes,"No, you did not move your legs on the couch before using the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,"In the video, is the tablet held before raising hands?",Yes,Yes,Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,"In the video, does sitting on the couch happen before moving legs on the couch?",Yes,"Yes, sitting on the couch happens before moving legs on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What happens before I use the tablet in the video?,I sit on the couch and move my legs,"Before using the tablet, the person is lying on the couch with their feet propped up on the couch cushions.",What event order
879dd163-7588-45d1-9466-a5deabc59167,What action is performed just before raising hands in the video?,Using the tablet,"Just before raising hands, the person is holding the e-reader with both hands, indicating they are about to start reading or have just finished reading.",What event order
879dd163-7588-45d1-9466-a5deabc59167,What do I do right before moving my legs on the couch?,I sit on the couch,You should hold the e-reader with both hands and look at the screen.,What event order
879dd163-7588-45d1-9466-a5deabc59167,"In the video, what takes place prior to holding the tablet?",I sit on the couch,"Prior to holding the tablet, the person is lying on the couch with their feet propped up on the couch cushions.",What event order
879dd163-7588-45d1-9466-a5deabc59167,What is the depicted scenario in this video frame?,A person sitting on a couch using a tablet.,"The video frame depicts a person lying on a couch, holding a white e-reader with a blue screen, and reading a book. The background shows a cozy living room with a couch, pillows, and a table with a lamp.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Can you summarize the environment in the video clip?,The environment is a cozy living room with a person on the couch.,"The video clip shows a cozy living room with a brown couch, blue cushions, and a table with a lamp and a few books. The room has a warm and inviting atmosphere, with a few books scattered on the table and a potted plant on the left side.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Offer a caption for the ongoing activity in the video?,Enjoying digital content from the comfort of the couch.,A person is engrossed in reading a book on a white e-reader.,Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Is the person in the video standing up?,No.,"No, the person is sitting on the couch.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video capture the individual walking around?,No.,"No, the video does not capture the individual walking around; it focuses on the person sitting on the couch and reading a book.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is there a group of people in the video clip?,No.,"No, there are no people in the video clip.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the frame show the person cooking in the kitchen?,No.,"No, the frame does not show the person cooking in the kitchen.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the person in the video engaging in a conversation?,No.,"No, the person is not engaging in a conversation.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I sit on the couch before using the tablet?,Yes.,"No, you didn't sit on the couch before using the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I hold the tablet before sitting on the couch?,No.,"Yes, you held the tablet before sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I sit down after picking up the tablet?,Yes.,"No, you didn't sit down after picking up the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,"In the video, what do I do just before sitting on the couch?",There is no information on actions prior.,"Just before sitting on the couch, I hold the white e-reader with both hands, and the screen displays the text ""I'm reading a book.""",What event order
879dd163-7588-45d1-9466-a5deabc59167,"In the sequence, what happens before I use the tablet?",I hold the tablet.,"Before using the tablet, the person is lying on the couch with their legs crossed and their feet resting on the couch cushions.",What event order
879dd163-7588-45d1-9466-a5deabc59167,Does the action of sitting on the couch happen before using the tablet?,Yes,"No, the action of sitting on the couch happens after using the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does raising hands occur before sitting on the couch?,No,"No, raising hands do not occur before sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is using the tablet done after sitting on the couch?,Yes,"Yes, the person is actively using the tablet, as indicated by their hands moving across the screen and the text appearing on the screen.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What happens before using the tablet?,Sitting on the couch and holding the tablet,"Before using the tablet, the person is lying on the couch with their legs crossed, holding the tablet in their hands.",What event order
879dd163-7588-45d1-9466-a5deabc59167,What occurs just before raising hands?,Using the tablet,"Just before raising hands, the person's legs are crossed, and they are holding the tablet with both hands.",What event order
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What environment surrounds the individual in the video?,An apartment setting.,"The individual is surrounded by a warm, natural light that illuminates the scene, creating a serene and focused atmosphere.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What activity is taking place in this particular setting?,Writing in a book with a pen.,"The activity taking place is studying or working on a task, as indicated by the person's focused demeanor and the presence of a notebook and a book.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Was the person depicted cooking in the kitchen?,No.,"No, the person was not cooking in the kitchen; they were simply sitting at a table with a book and a notebook.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Did any outdoor activity occur in this video?,No.,"No, there were no outdoor activities observed in this video.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Was the individual standing while performing the task?,No.,"No, the individual was seated while performing the task.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is there any verbal communication happening in this scene?,No.,"No, there is no verbal communication happening in this scene.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the video show someone reading a book?,No.,No.,Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What location is shown in the video?,A room with a table.,The video shows a person sitting at a desk with a notebook and a book titled 'Pronunciation'.,Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What activity is being done in the clip?,Writing in a notebook.,The activity being done in the clip is studying or working on a notebook.,Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What object is being used to write?,A pen.,A spiral notebook is being used to write.,Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What item is on the table besides the notebook?,Opened books.,"Besides the notebook, there is a blue pen on the table.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the notebook on a flat surface?,"Yes, on a table.",Yes.,Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What color is the pen being used?,Blue.,The pen being used is blue.,Action Caption
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person using both hands to write?,"Yes, one to hold and one to write.",Yes,Action Caption
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Has the pen made contact with the paper?,Yes.,"No, the pen has not made contact with the paper.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is there a book on the table?,Yes.,Yes.,Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, do I flip the book page before writing on it?",No,"No, you do not flip the book page before writing on it.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, do I write with a pen after sitting at the table?",Yes,"Yes, you write with a pen after sitting at the table.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the writing occur before closing the notebook?,Yes,"No, the writing does not occur before closing the notebook; it continues as the person continues to write.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Do I start writing before opening the book?,No,"Yes, you start writing before opening the book.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"Before closing the notebook, what event occurs in the video?",Writing on it,"Before closing the notebook, the person points to the page, indicating a moment of reflection or discussion.",What event order
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What is done prior to sitting at the table in the video?,Entering the room,"Prior to sitting at the table, the person is seen writing in a spiral notebook.",What event order
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What is the setting of the scene in the video clip?,In an apartment.,"The setting of the scene is a wooden desk with a person sitting at it, working on a notebook and a spiral-bound book.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Who is present in this clip?,A woman writing and another woman interacting with her.,Two individuals are present in the clip.,Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What objects are noticeable in the video?,A book and a pen.,"The video shows a person sitting at a wooden desk, writing in a spiral notebook, and using a blue pen. The person is wearing a green and pink outfit and has blue nail polish.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What activities are being performed?,Writing in a book and interacting.,"The person is writing in a spiral notebook, taking notes, and appears to be engaged in a study or work session.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,How can we describe the movement in the clip?,Gentle and focused on writing.,"The movement in the clip is a close-up view of a person sitting at a desk, writing in a spiral notebook. The person's hands are visible, with one hand holding the notebook and the other resting on the desk. The focus is on the person's hands and the spiral notebook, with the background slightly blurred.",Action Caption
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the individual write with her right hand?,Yes.,"Yes, the individual writes with her right hand.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is there another person besides the one writing?,Yes.,"Yes, there is another person partially visible on the left side of the frame, sitting at the table.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the setting a public place?,No.,"No, the setting is not a public place; it is a private study area.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Do we see any electronic devices being used?,No.,"No, there are no electronic devices being used in the image.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What happens before picking up the pen in the video?,Sitting at the table,"Before picking up the pen, the person is seen writing on a spiral notebook, which is open in front of them.",What event order
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, does the interaction with woman A happen before writing in the notebook?",No,"No, the interaction with woman A does not happen before writing in the notebook. The video shows the woman writing in the notebook while the woman A is not visible in the frame.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the book opened before picking up the pen?,Yes,"Yes, the book is opened before picking up the pen.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What is the main activity depicted in the video clip?,Writing in a book with a pen.,The main activity depicted in the video clip is a person writing in a spiral notebook.,Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Where is the individual situated in the video clip?,In a room.,The individual is seated at a table in front of a spiral-bound notebook.,Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What object is being utilized in the video clip?,A pen.,A spiral-bound notebook is being utilized in the video clip.,Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the video show someone studying?,Yes.,Yes,Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person in the video writing with their left hand?,No.,"Yes, the person is writing with their left hand.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the video show a person writing on multiple pages?,Yes.,"Yes, the video shows a person writing on multiple pages, as indicated by the presence of multiple pages of a spiral notebook in the background.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is pen picked up before writing on the book as shown in the clip?,Yes,"Yes, the pen is picked up before writing on the book.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does writing in the book happen after entering the apartment?,Yes,"No, writing in the book happens before entering the apartment.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person at the table before writing in the notebook?,Yes,Yes.,Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the person use a pen after sitting at the table?,Yes,"Yes, the person uses a pen after sitting at the table.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person in the apartment before using the pen?,Yes,No.,Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What happens just before writing in the notebook in the video?,Sitting at the table,"Just before writing in the notebook, the person points to the page with a pen, indicating they are about to write something.",What event order
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video sequence, what do we see occurring before sitting at the table?",Being in a room,"Before sitting at the table, the person is seen writing in a spiral notebook, with the notebook open to a page that has the word 'BROCK' visible.",What event order
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What location is shown in the video clip?,An indoor location.,The location shown in the video clip is a wooden desk.,Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What activity is depicted in this scene?,Writing in a book.,"The scene depicts a person engaged in writing or studying, as indicated by the presence of notebooks and a pen.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Can you caption the person's activity in this clip?,Writing diligently in a notebook.,"Absolutely! The person is diligently writing in a spiral notebook, which is placed on a wooden desk.",Action Caption
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is there a pen being used for writing in the video?,Yes.,"Yes, there is a pen being used for writing in the video.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the clip show a person wearing a watch?,Yes.,"Yes, the clip shows a person wearing a watch.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the video include any dialogue or conversation?,"No, it only depicts writing activity.","No, the video does not include any dialogue or conversation.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, does opening the book happen before writing with a pen?",Yes,"No, the book is closed before writing with a pen.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the pen picked up after turning the page as shown in the clip?,No,"Yes, the pen is picked up after turning the page.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What occurs just before starting to write in the book?,Opening the book,"Just before starting to write in the book, the person is seen adjusting their position slightly, possibly to get a better grip on the notebook.",What event order
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the writing in the book shown after being indoor in the clip?,Yes,"Yes, the writing in the book is shown after being indoor in the clip.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Which room is the person located in while writing?,The person is in a room.,The person is located in a room with a bookshelf in the background.,Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person using any tools for writing?,"Yes, the person is using a pen.","Yes, the person is using a blue pen to write in the notebook.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Can you describe the setting of the action in the clip?,The action occurs in a room at a desk.,"The setting appears to be a well-lit room with natural light, possibly a study or work area. The person is seated at a wooden desk, surrounded by various books and papers, indicating a focused and studious environment.",Action Caption
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What is the writing tool visible in the frame?,A pen is visible in the frame.,The writing tool visible in the frame is a blue pen.,Action Caption
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person sitting at a desk in the video?,Yes.,Yes.,Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the person sit down after opening the book?,Yes,"Yes, the person sits down after opening the book.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the book closed before the person starts writing?,No,"Yes, the book is closed before the person starts writing.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What action is taken before the person caps the pen?,The person finishes writing.,"Before the person caps the pen, they make a final check of the notebook, ensuring all the information is correct.",What event order
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the pen placed in the book before writing?,No,"Yes, the pen is placed in the book before writing.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the book close before the pen is picked up?,No,"Yes, the book closes before the pen is picked up.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the cap of the pen removed after starting to write?,No,"No, the cap of the pen is not removed after starting to write.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the hand turn the page before picking up the pen?,No,"Yes, the hand turns the page before picking up the pen.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the pen visible in the scene before writing begins?,Yes,"Yes, the pen is visible in the scene, held in the person's right hand, ready to write.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What do we see happening before the hand appears in the frame?,The book is open,"A person is seated at a desk, deeply engaged in writing or studying.",What event order
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What happens just before the pen touches the paper?,The hand moves towards the paper,"Just before the pen touches the paper, the person's hand is seen adjusting the pen, possibly to ensure it is in the correct position.",What event order
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video sequence, what action is performed before turning the page?",Writing on the current page,"Before turning the page, the person points to the page, indicating they are about to make a note or reference it.",What event order
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, what is done just before the hand finished writing?",Moving the pen across the paper,"Just before the hand finished writing, the person points to the notebook, indicating they are about to continue writing.",What event order
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What does the brief of the depicted scenario show?,The scenario shows a person writing in a book in an apartment.,"The brief of the depicted scenario shows a person sitting at a table, writing in a notebook, with a book titled 'BROOKS' in the background.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What is the setting of this video clip?,"The setting is indoors, in a well-lit apartment.","The setting of the video clip appears to be a study or work environment, as indicated by the presence of a notebook, a pen, and a book with a yellow cover.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the video capture the person stopping their writing at any point?,No.,"Yes, the video captures the person stopping their writing at the beginning of the sequence, as they are seen holding the spiral-bound notebook and writing on it.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the individual in the video using their left hand to write?,"No, they are using their right hand.","Yes, the individual is using their left hand to write.",Whether Something Happened(Y/N)
