"video_id","question","answer","pred_answer","task"
"000022","Are the poker cards being reshuffled in this scene?","Yes.","Yes.","Whether Something Happened(Y/N)"
"000022","Did the card reshuffling occur before playing poker?","Yes.","Yes, the card reshuffling occurred before playing poker.","Order Judging(Y/N)"
"000022","Do I wear blue sleeves before the lady reads a card?","Yes.","Yes, she wears blue sleeves before reading a card.","Order Judging(Y/N)"
"000022","Are poker cards spread on the carpet before organizing them into rows?","Yes.","Yes, the cards are spread out on the carpet before organizing them into rows.","Order Judging(Y/N)"
"000022","Is the picking of cards done before reshuffling?","No","Yes, the picking of cards is done before reshuffling.","Order Judging(Y/N)"
"000022","Is playing poker done after reshuffling cards?","Yes","Yes.","Order Judging(Y/N)"
"000022","Does the reshuffling occur before arranging cards on the floor?","Yes","Yes, the reshuffling occurs before arranging cards on the floor.","Order Judging(Y/N)"
"000022","What takes place right before picking cards?","Sitting in the room","A hand holding a smartphone appears, and the person picks up one of the cards.","What event order"
"000023","What activity is taking place in this clip?","Playing cards with a woman.","The activity taking place in this clip is playing cards, specifically a game of poker or card games.","Scene Summary"
"000023","What is the setting of this scene?","Inside a house.","The setting of this scene is a cozy living room with wooden flooring, featuring a patterned rug on which the playing cards are spread out.","Scene Summary"
"000023","What objects are prominently featured in this clip?","Cards and a carpet.","The objects prominently featured in this clip are a deck of cards, money, and a smartphone.","Scene Summary"
"000023","What is the atmosphere in this scene?","Casual indoor leisure.","The atmosphere in this scene is casual and relaxed, with the participants enjoying a card game.","Scene Summary"
"000023","Is there any interaction between the players?","Yes, they are playing a game together.","Yes, the player on the right is seen making hand gestures and pointing at cards, indicating an active discussion or decision-making process.","Action Caption"
"000023","Can you describe the table setup for the game?","Cards are spread out haphazardly on the carpet.","The table is adorned with a colorful rug, and there are various items scattered around, including a glass of water, a pink shoe, and some papers.","Action Caption"
"000023","How are the players seated during the game?","They are sitting cross-legged on the floor.","The players are seated on the floor, with one player sitting cross-legged and holding a deck of cards.","Action Caption"
"000023","Did the game just start?","No, it is in progress as cards are already spread out.","Yes, the game appears to be in progress as indicated by the cards being dealt and the players' focused expressions.","Whether Something Happened(Y/N)"
"000023","Did reshuffling the cards happen before playing the poker cards?","Yes.","Yes, the cards were reshuffled before playing the poker cards.","Order Judging(Y/N)"
"000023","Did laying out the cards on the floor occur after sitting down?","Yes.","Yes, the cards were laid out on the floor after sitting down.","Order Judging(Y/N)"
"000023","Did the game of cards start after the cards were laid out?","Yes.","Yes, the game of cards started after the cards were laid out.","Order Judging(Y/N)"
"000023","Did I play cards before reshuffling them?","No","Yes, you played cards before reshuffling them.","Order Judging(Y/N)"
"000023","Was the rug visible before I dealt the cards?","Yes","Yes, the rug was visible before I dealt the cards.","Order Judging(Y/N)"
"000023","Did I spread cards on the floor before sitting down?","Yes","Yes, the person sitting down spread cards on the floor before sitting down.","Order Judging(Y/N)"
"000023","Were cards in my hand before reshuffling?","No","No, the cards were not in your hand before reshuffling.","Order Judging(Y/N)"
"000023","Was I seated before the cards were displayed face-up?","Yes","Yes, you were seated before the cards were displayed face-up.","Order Judging(Y/N)"
"000023","What happened just before playing cards?","Reshuffled the cards","Just before playing cards, the person in the pink and blue striped shirt was seen holding a card and gesturing with their hand.","What event order"
"000023","What happened before reshuffling the cards?","Sat in the room","Before reshuffling, the cards were shuffled and dealt to each player.","What event order"
"000023","What did I do before spreading cards on the floor?","Reshuffled them","Before spreading cards on the floor, you were playing a card game.","What event order"
"000023","What action took place before sitting down?","Entered the room","Before sitting down, the person was seen holding a card and gesturing with their hand.","What event order"
"000024","What activity is being performed in the scene?","Playing cards is the activity.","The activity being performed in the scene is playing cards, specifically a game of poker.","Scene Summary"
"000024","How many individuals are participating in the activity?","Two individuals are participating.","Two individuals are participating in the activity.","Scene Summary"
"000024","Can you describe the setting of the video clip?","The setting is indoors, on the floor with a rug.","The video is set in a cozy living room with wooden flooring, where two people are engaged in playing cards. The room has a comfortable and relaxed atmosphere, with various items scattered around the floor, including a plant, a cup, and some shoes.","Scene Summary"
"000024","What is the gender composition of the participants?","One male and one female are participating.","The participants are a woman and another person.","Scene Summary"
"000024","How are the participants positioned in the clip?","They are sitting on the floor.","The participants are positioned on the floor, with one person sitting and holding a smartphone.","Action Caption"
"000024","Describe the interaction between the individuals.","They are engaged in a card game.","The interaction between the individuals is engaging and focused on the game of cards. The person in the foreground, holding a deck of cards, appears to be explaining or discussing something with the other individual who is also holding cards. Both are seated comfortably on the floor, surrounded by scattered playing cards and some personal items like a drink can and a pair of shoes.","Action Caption"
"000024","Are there any other objects involved in the action?","Yes, a deck of cards is involved.","Yes, there is a small black object on the floor near the person holding the money.","Action Caption"
"000024","Is there a competitive activity occurring in the video?","Yes.","Yes.","Whether Something Happened(Y/N)"
"000024","Is there a visible winner in the card game?","No.","Yes.","Whether Something Happened(Y/N)"
"000024","Did I pick up a card before shuffling the deck?","No","Yes, you picked up a card before shuffling the deck.","Order Judging(Y/N)"
"000024","Was the woman seen holding cards before I laid mine on the floor?","Yes","Yes, the woman was seen holding cards before I laid mine on the floor.","Order Judging(Y/N)"
"000024","Did I deal cards to the woman before sitting down?","No","Yes, the woman was seen holding a deck of cards before sitting down.","Order Judging(Y/N)"
"000024","Did the woman adjust her glasses before smiling at me?","Yes","Yes, she adjusted her glasses before smiling at me.","Order Judging(Y/N)"
"000024","Was the woman's sock visible before she crossed her legs?","Yes","Yes, the woman's sock was visible before she crossed her legs.","Order Judging(Y/N)"
"000024","What did the woman do before looking at her hand of cards?","She crossed her legs","She raised her hand to the camera, possibly gesturing or pointing.","What event order"
"000024","What occurred before the woman adjusted her glasses?","She held her cards","Before the woman adjusted her glasses, she was holding a deck of cards and gesturing with one hand.","What event order"
"000024","What action took place before I dealt the cards?","I picked up the deck","Before I dealt the cards, a hand of black and red playing cards was shown to me.","What event order"
"000024","In the video, is the poker game started before reshuffling the cards?","No","Yes, the poker game is started before reshuffling the cards.","Order Judging(Y/N)"
"000024","In the sequence, does the lady pick up her cards before the cards are laid out on the floor?","Yes","Yes, the lady picks up her cards before the cards are laid out on the floor.","Order Judging(Y/N)"
"000024","In the clip, do the cards get scattered on the table before being picked up?","Yes","Yes, the cards get scattered on the table before being picked up.","Order Judging(Y/N)"
"000024","Does the video show the lady with cards in hand before the cards are shuffled?","No","Yes, the video shows the lady with cards in hand before the cards are shuffled.","Order Judging(Y/N)"
"000024","What occurs just before the lady picks up her cards?","Cards are laid out on the floor","Just before the lady picks up her cards, a hand holding a smartphone appears and points towards the camera.","What event order"
"000024","In the video, what happens before the cards are reshuffled?","A round of poker is played","Before the cards are reshuffled, a hand holding a smartphone appears and points towards the cards.","What event order"
"000024","What event happens before the cards get scattered on the table?","The lady picks up her cards","Before the cards get scattered, a person is seen holding a smartphone and interacting with it.","What event order"
"000024","What do we see happening before the cards are laid out on the floor?","Reshuffling of cards","Before the cards are laid out on the floor, a person is seen holding a smartphone and interacting with it.","What event order"
"000024","What action takes place before the poker game starts?","Cards are reshuffled","Before the poker game starts, a hand of cards is dealt from the deck.","What event order"
"000025","What is the setting of this video clip?","I played cards with a woman inside a house.","The setting of the video clip is a cozy living room with wooden flooring, featuring a couch and various items scattered around.","Scene Summary"
"000025","How many people are involved in the scene?","Two people are involved in the scene.","Two people are involved in the scene.","Scene Summary"
"000025","Is there a competitive element visible here?","Yes, the card game implies a competitive interaction.","Yes, the person in the foreground is holding a card and appears to be making a hand gesture, suggesting they might be playing a game or participating in a challenge.","Action Caption"
"000025","Did the individuals rearrange the furniture for playing?","No.","Yes, the individuals rearranged the furniture to create a more comfortable playing area.","Whether Something Happened(Y/N)"
"000025","Did someone draw a card in the clip?","Yes.","Yes, someone drew a card from the deck of cards.","Whether Something Happened(Y/N)"
"000025","Did the scene involve any form of digital technology?","No.","Yes, the scene involved a smartphone being held by one of the players.","Whether Something Happened(Y/N)"
"000025","Did the people appear to be outdoors?","No.","No.","Whether Something Happened(Y/N)"
"000025","In the video, did the shoe appear before the card deck on the carpet?","Yes","No, the shoe did not appear before the card deck on the carpet.","Order Judging(Y/N)"
"000025","Was the hand holding cards before the bottle was seen?","Yes","Yes, the hand holding cards was seen before the bottle.","Order Judging(Y/N)"
"000025","In the clip, did the playing of cards happen before the plant was visible?","No","Yes, the playing of cards happened before the plant was visible.","Order Judging(Y/N)"
"000025","What is shown before the bottle on the left side of the frame?","Cards on the floor","Before the bottle, there is a small black object on the floor.","What event order"
"000025","What do you see before the plant in the video's background?","A sofa","Before the plant, there is a wooden floor and part of a white door frame.","What event order"
"000025","Was the rug straightened before I sat down to play?","No.","Yes, the rug was straightened before I sat down to play.","Order Judging(Y/N)"
"000025","Did I touch my foot before picking more cards from the pile?","No.","Yes, you touched your foot before picking more cards from the pile.","Order Judging(Y/N)"
"000025","Were the cards spread out on the rug before the game started?","No.","Yes, the cards were spread out on the rug before the game started.","Order Judging(Y/N)"
"000025","Did I pick a card from my hand before the woman looked at hers?","Yes.","Yes, the woman picked a card from her hand before she looked at hers.","Order Judging(Y/N)"
"000025","What occurs just before I look at my cards?","I pick them up.","Just before I look at my cards, the person in the pink and blue striped shirt is seen holding a card.","What event order"
"000025","What action takes place before the game begins?","Sitting down on the rug.","Before the game begins, a hand is shown holding a deck of cards.","What event order"
"000025","What happens before more cards are picked from the pile?","Playing a round of cards.","Before more cards are picked from the pile, a hand is shown holding a card.","What event order"
"000026","What activity takes place in this scene?","Playing cards in the house.","A card game involving playing cards and cash is taking place.","Scene Summary"
"000026","Where are the individuals in this scene?","Inside a house.","The individuals are sitting on the floor in a living room.","Scene Summary"
"000026","What objects are central in this scenario?","Cards on the floor.","The central objects in this scenario are the playing cards, money, and a smartphone.","Scene Summary"
"000026","How is the room in the clip furnished?","There's a bookshelf and a couch.","The room is furnished with a wooden floor, a couch against the wall, and various items scattered around.","Scene Summary"
"000026","What action is the person opposite performing?","Holding and presumably playing cards.","The person opposite is holding a smartphone and appears to be interacting with it, possibly taking a photo or recording the game.","Action Caption"
"000026","What seems to be the immediate action captured in the frame?","Dealing or picking up cards.","The immediate action captured in the frame includes a person holding money, another person holding cards, and an individual interacting with the money.","Action Caption"
"000026","What can be said about the card game's progression?","It looks mid-game with several cards played.","The card game progresses with the person in the foreground holding a deck of cards, while the other person is seen moving around and interacting with the cards.","Action Caption"
"000026","Is there a card game occurring?","Yes.","Yes.","Whether Something Happened(Y/N)"
"000026","Is there more than one participant in the game?","Yes.","Yes.","Whether Something Happened(Y/N)"
"000026","Have any cards been laid out on the floor?","Yes.","Yes, several cards have been laid out on the floor.","Whether Something Happened(Y/N)"
"000026","Is the activity taking place indoors?","Yes.","Yes.","Whether Something Happened(Y/N)"
"000026","Does it appear to be a formal card-playing setting?","No.","No, it appears to be a casual and relaxed setting.","Whether Something Happened(Y/N)"
"000026","Was the rug visible before I started playing cards?","Yes.","Yes, the rug was visible before I started playing cards.","Order Judging(Y/N)"
"000026","Did the plant appear in the frame before the game began?","Yes.","Yes, the plant appeared in the frame before the game began.","Order Judging(Y/N)"
"000026","What happens before I sit on the floor?","The setting of the room is displayed.","Before sitting on the floor, the person is seen holding a smartphone and interacting with it.","What event order"
"000026","In the video, does the arrangement of cards on the floor change before a new card is drawn?","No","Yes, the arrangement of cards on the floor changes before a new card is drawn.","Order Judging(Y/N)"
"000026","In the video, is the heart card shown before a player picks more cards?","Yes","Yes, the heart card is shown before a player picks more cards.","Order Judging(Y/N)"
"000026","Does the woman put down a card before all cards are laid out?","Yes","Yes","Order Judging(Y/N)"
"000026","What occurs just before a new card is drawn from the deck?","Players examine their cards","Just before a new card is drawn, the person places their hand on their knee and adjusts their socks.","What event order"
"000026","In the video sequence, what do we see happening before the cards are spread out?","A card is being placed down","Before the cards are spread out, we see a person holding a smartphone and interacting with it.","What event order"
"000026","What takes place right before more cards are picked from the deck?","The woman sorts her cards","A hand holding a card appears, and the person in the pink shirt starts to pick up more cards from the deck.","What event order"
"000027","What environment surrounds the individual in the video?","An apartment setting.","The individual is surrounded by a wooden desk and a chair, creating an environment conducive to studying.","Scene Summary"
"000027","What activity is taking place in this particular setting?","Writing in a book with a pen.","The activity taking place is studying or working on a study material, as indicated by the open books and notebooks filled with handwritten notes.","Scene Summary"
"000027","Was the person depicted cooking in the kitchen?","No.","No, the person was not cooking in the kitchen; they were simply writing.","Whether Something Happened(Y/N)"
"000027","Did any outdoor activity occur in this video?","No.","No, there were no outdoor activities observed in this video.","Whether Something Happened(Y/N)"
"000027","Was the individual standing while performing the task?","No.","No.","Whether Something Happened(Y/N)"
"000027","Is there any verbal communication happening in this scene?","No.","No, there is no verbal communication happening in this scene.","Whether Something Happened(Y/N)"
"000027","Does the video show someone reading a book?","No.","No.","Whether Something Happened(Y/N)"
"000028","What location is shown in the video?","A room with a table.","The video is set in a room with wooden flooring and furniture.","Scene Summary"
"000028","What activity is being done in the clip?","Writing in a notebook.","The activity being done in the clip is studying or working on a study material.","Scene Summary"
"000028","What object is being used to write?","A pen.","A spiral-bound notebook.","Scene Summary"
"000028","What item is on the table besides the notebook?","Opened books.","The item on the notebook is a blue pen.","Scene Summary"
"000028","Is the notebook on a flat surface?","Yes, on a table.","Yes.","Scene Summary"
"000028","What color is the pen being used?","Blue.","The pen being used is blue.","Action Caption"
"000028","Is the person using both hands to write?","Yes, one to hold and one to write.","Yes","Action Caption"
"000028","Has the pen made contact with the paper?","Yes.","No, the pen has not made contact with the paper.","Whether Something Happened(Y/N)"
"000028","Is there a book on the table?","Yes.","No.","Whether Something Happened(Y/N)"
"000028","In the video, do I flip the book page before writing on it?","No","No, the person does not flip the book page before writing on it.","Order Judging(Y/N)"
"000028","In the video, do I write with a pen after sitting at the table?","Yes","Yes, you write with a pen after sitting at the table.","Order Judging(Y/N)"
"000028","Does the writing occur before closing the notebook?","Yes","No, the writing does not occur before closing the notebook.","Order Judging(Y/N)"
"000028","Do I start writing before opening the book?","No","Yes, you start writing before opening the book.","Order Judging(Y/N)"
"000028","Before closing the notebook, what event occurs in the video?","Writing on it","Before closing the notebook, the person writes something on the right page.","What event order"
"000028","What is done prior to sitting at the table in the video?","Entering the room","Prior to sitting at the table, the person is seen writing in a spiral notebook.","What event order"
"000029","What is the setting of the scene in the video clip?","In an apartment.","The setting of the scene is a wooden desk with open notebooks and books, suggesting an academic or study environment.","Scene Summary"
"000029","Who is present in this clip?","A woman writing and another woman interacting with her.","A person wearing a green and yellow outfit is present in the clip.","Scene Summary"
"000029","What objects are noticeable in the video?","A book and a pen.","The video shows a person sitting at a table, writing in a spiral notebook. The objects noticeable include the open book with handwritten notes and diagrams on its pages, a blue pen, and a black pen.","Scene Summary"
"000029","What activities are being performed?","Writing in a book and interacting.","The person is writing in a notebook, taking notes or calculations, and possibly solving problems.","Scene Summary"
"000029","How can we describe the movement in the clip?","Gentle and focused on writing.","The movement is a series of close-up shots that focus on the person's hands and the open notebooks, capturing their interaction with the pages.","Action Caption"
"000029","Does the individual write with her right hand?","Yes.","Yes, the individual writes with her right hand.","Whether Something Happened(Y/N)"
"000029","Is there another person besides the one writing?","Yes.","Yes, there is another person partially visible on the left side of the frame.","Whether Something Happened(Y/N)"
"000029","Is the setting a public place?","No.","No.","Whether Something Happened(Y/N)"
"000029","Do we see any electronic devices being used?","No.","No, there are no electronic devices being used in the image.","Whether Something Happened(Y/N)"
"000029","What happens before picking up the pen in the video?","Sitting at the table","Before picking up the pen, the person is seen holding a blue pen in their right hand.","What event order"
"000029","In the video, does the interaction with woman A happen before writing in the notebook?","No","No, the interaction with woman A does not happen before writing in the notebook. The video shows her actively writing in a spiral notebook while sitting at a table.","Order Judging(Y/N)"
"000029","Is the book opened before picking up the pen?","Yes","Yes.","Order Judging(Y/N)"
"000030","What is the main activity depicted in the video clip?","Writing in a book with a pen.","The main activity depicted in the video clip is a person writing on a spiral-bound notebook.","Scene Summary"
"000030","Where is the individual situated in the video clip?","In a room.","The individual is seated at a wooden desk.","Scene Summary"
"000030","What object is being utilized in the video clip?","A pen.","A spiral-bound notebook is being utilized in the video clip.","Scene Summary"
"000030","Does the video show someone studying?","Yes.","Yes","Whether Something Happened(Y/N)"
"000030","Is the person in the video writing with their left hand?","No.","Yes.","Whether Something Happened(Y/N)"
"000030","Does the video show a person writing on multiple pages?","Yes.","Yes, the video shows a person writing on multiple pages.","Whether Something Happened(Y/N)"
"000030","Is pen picked up before writing on the book as shown in the clip?","Yes","Yes, the pen is picked up before writing on the book.","Order Judging(Y/N)"
"000030","Does writing in the book happen after entering the apartment?","Yes","No, writing in the book happens before entering the apartment.","Order Judging(Y/N)"
"000030","Is the person at the table before writing in the notebook?","Yes","Yes.","Order Judging(Y/N)"
"000030","Does the person use a pen after sitting at the table?","Yes","Yes.","Order Judging(Y/N)"
"000030","Is the person in the apartment before using the pen?","Yes","No.","Order Judging(Y/N)"
"000030","What happens just before writing in the notebook in the video?","Sitting at the table","Just before writing in the notebook, the person adjusts their position slightly and looks at the pages of the notebook.","What event order"
"000030","In the video sequence, what do we see occurring before sitting at the table?","Being in a room","Before sitting at the table, we see a person writing in a spiral-bound notebook with blue ink.","What event order"
"000031","What location is shown in the video clip?","An indoor location.","The video clip shows a wooden desk with open notebooks and a book titled 'BROOKS'.","Scene Summary"
"000031","What activity is depicted in this scene?","Writing in a book.","The scene depicts a person engaged in studying or working on an exam, as indicated by the open notebooks filled with handwritten notes and mathematical equations.","Scene Summary"
"000031","Can you caption the person's activity in this clip?","Writing diligently in a notebook.","Absolutely! The person is meticulously writing in a notebook, focusing on the task at hand.","Action Caption"
"000031","Is there a pen being used for writing in the video?","Yes.","Yes.","Whether Something Happened(Y/N)"
"000031","Does the clip show a person wearing a watch?","Yes.","Yes.","Whether Something Happened(Y/N)"
"000031","Does the video include any dialogue or conversation?","No, it only depicts writing activity.","No, the video does not include any dialogue or conversation.","Whether Something Happened(Y/N)"
"000031","In the video, does opening the book happen before writing with a pen?","Yes","No, the book is closed before writing with a pen.","Order Judging(Y/N)"
"000031","Is the pen picked up after turning the page as shown in the clip?","No","Yes","Order Judging(Y/N)"
"000031","What occurs just before starting to write in the book?","Opening the book","Just before starting to write in the book, the person is seen adjusting their position slightly.","What event order"
"000031","Is the writing in the book shown after being indoor in the clip?","Yes","Yes.","Order Judging(Y/N)"
"000032","Which room is the person located in while writing?","The person is in a room.","The person is located in a room with wooden flooring.","Scene Summary"
"000032","Is the person using any tools for writing?","Yes, the person is using a pen.","Yes, the person is using a blue pen for writing.","Scene Summary"
"000032","Can you describe the setting of the action in the clip?","The action occurs in a room at a desk.","The setting appears to be a study or work area, with the person sitting at a wooden desk.","Action Caption"
"000032","What is the writing tool visible in the frame?","A pen is visible in the frame.","The writing tool visible in the frame is a blue pen.","Action Caption"
"000032","Is the person sitting at a desk in the video?","Yes.","Yes.","Whether Something Happened(Y/N)"
"000032","Does the person sit down after opening the book?","Yes","Yes.","Order Judging(Y/N)"
"000032","Is the book closed before the person starts writing?","No","Yes.","Order Judging(Y/N)"
"000032","What action is taken before the person caps the pen?","The person finishes writing.","Before the person caps the pen, they make a final check of their notebook.","What event order"
"000032","Is the pen placed in the book before writing?","No","Yes.","Order Judging(Y/N)"
"000032","Does the book close before the pen is picked up?","No","Yes, the book closes before the pen is picked up.","Order Judging(Y/N)"
"000032","Is the cap of the pen removed after starting to write?","No","Yes.","Order Judging(Y/N)"
"000032","Does the hand turn the page before picking up the pen?","No","Yes, the hand turns the page before picking up the pen.","Order Judging(Y/N)"
"000032","Is the pen visible in the scene before writing begins?","Yes","Yes.","Order Judging(Y/N)"
"000032","What do we see happening before the hand appears in the frame?","The book is open","Before the hand appears, we see a book titled 'BROOKS & DAVID'S PREMIUM BICYCLE TIRE SPECIAL' with an image of a bicycle on its cover.","What event order"
"000032","What happens just before the pen touches the paper?","The hand moves towards the paper","Just before the pen touches the paper, the person points to a specific section of the notebook.","What event order"
"000032","In the video sequence, what action is performed before turning the page?","Writing on the current page","Before turning the page, the person points to a specific section of the notebook and then starts writing on it.","What event order"
"000032","In the video, what is done just before the hand finished writing?","Moving the pen across the paper","Just before the hand finished writing, a book titled 'BROOKS' is opened and placed on top of the notebook.","What event order"
"000033","What does the brief of the depicted scenario show?","The scenario shows a person writing in a book in an apartment.","The brief of the depicted scenario shows a person sitting at a desk, writing in a notebook with a pen. The notebook has a yellow cover featuring an image of a tire and text that reads ""BROOKS PREMIUM.""","Scene Summary"
"000033","What is the setting of this video clip?","The setting is indoors, in a well-lit apartment.","The setting of the video clip is a study or work area with wooden desks and various notebooks.","Scene Summary"
"000033","Does the video capture the person stopping their writing at any point?","No.","Yes, the video captures the person stopping their writing at a specific point on the notebook.","Whether Something Happened(Y/N)"
"000033","Is the individual in the video using their left hand to write?","No, they are using their right hand.","Yes","Whether Something Happened(Y/N)"
"000033","Is there another person present in the scene assisting the writer?","No, the person is writing alone.","Yes, another person is partially visible on the left side of the frame.","Whether Something Happened(Y/N)"
"000033","In the video, do I write in the book before holding the pen?","No","Yes, you write in the book before holding the pen.","Order Judging(Y/N)"
"000033","Is the pen in my right hand before I start writing in the book?","Yes","Yes, the pen is in my right hand before I start writing in the book.","Order Judging(Y/N)"
"000033","In the sequence, do I open the book before writing on it?","Yes","No, you open the book after writing on it.","Order Judging(Y/N)"
"000033","In the clip, do I wear a green shirt before writing in the book?","Yes","Yes, you can see a green shirt worn by the person in the clip.","Order Judging(Y/N)"
"000033","What occurs just before holding the pen in my right hand?","I am wearing a green shirt","Just before holding the pen in my right hand, I notice a blue pen lying on the table.","What event order"
"000033","Is the book opened before the pen is held in the right hand?","Yes","Yes.","Order Judging(Y/N)"
"000033","Is the hand placed on the book after the pen is picked up?","Yes","Yes, the hand is placed on the book after the pen is picked up.","Order Judging(Y/N)"
"000033","What happens just before the pen starts writing?","The pen is held in the right hand","Just before the pen starts writing, the person's hand moves to rest on their lap.","What event order"
"000033","What is visible before the wrist with a bracelet appears?","The hand holding the pen","A notebook with handwritten notes and a blue pen.","What event order"
"000033","What do we see happening before the hand touches the book?","The book and pen are visible","Before the hand touches the book, we see a closed notebook with handwritten notes and diagrams on its pages.","What event order"
"000033","What takes place before the pen is seen in the video?","The apartment and the book are seen","Before the pen is seen, a person is sitting at a table with open notebooks and a book titled 'BROOKS' in front of them.","What event order"
"000034","What is the setting of the video?","In an apartment.","The setting of the video is a study or work environment with wooden desks and open notebooks.","Scene Summary"
"000034","What activity does the video show?","Writing in a book.","The video shows a person engaged in studying or working on an open book, with the focus on their hands and the pages of the book.","Scene Summary"
"000034","Which hand is used for writing in the video?","The right hand.","The right hand is used for writing in the video.","Scene Summary"
"000034","What type of pen is being used?","A ballpoint pen.","The pen being used is blue.","Scene Summary"
"000034","What object is being used in the action?","A pen.","A blue pen is being used in the action.","Action Caption"
"000034","Is the writing action fluent or hesitant?","Fluent.","The writing action is fluent.","Action Caption"
"000034","Which direction is the pen moving?","Left to right.","The pen is moving from the right side of the notebook to the left.","Action Caption"
"000034","Is the person sitting on a cushion?","Yes.","No.","Whether Something Happened(Y/N)"
"000034","Does the video show page-turning?","No.","Yes, the video shows page-turning as the person continues to write on the notebook.","Whether Something Happened(Y/N)"
"000034","Is the person wearing any wrist accessories?","Yes.","Yes, the person is wearing a bracelet on their left wrist.","Whether Something Happened(Y/N)"
"000034","Did the writing happen in a different location than the apartment?","No","No, the writing happened in a different location than the apartment.","Order Judging(Y/N)"
"000034","Did the use of right hand occur before writing in the book?","No","Yes, the use of right hand occurred before writing in the book.","Order Judging(Y/N)"
"000034","Was there a pen used after the book was opened?","Yes","Yes, a blue pen was used after the book was opened.","Order Judging(Y/N)"
"000034","Did any writing in the book occur without the use of a pen?","No","Yes, the writing in the book occurred without the use of a pen.","Order Judging(Y/N)"
"000034","Was the book closed before writing commenced?","Yes","Yes, the book was closed before writing commenced.","Order Judging(Y/N)"
"000034","What happened before the writing started?","The book was opened","Before the writing started, a person was seen sitting at a desk with an open book and a notebook.","What event order"
"000034","Does the writing in the book occur before changing the page?","Yes","Yes, the writing in the book occurs before changing the page.","Order Judging(Y/N)"
"000034","Does the page turn happen before writing with the pen?","No","No, the page turns before writing with the pen.","Order Judging(Y/N)"
"000034","What occurs just before changing to a new page in the video?","I finish writing","Just before changing to a new page, the person points at something on the notebook and gestures with their hands.","What event order"
"000034","What do I do before sitting down to write in the video?","I enter the room","Before sitting down to write, the person is seen holding a blue pen and pointing at something on their notebook.","What event order"
"000035","What is the setting of the scene in the video clip?","The setting is inside a room.","The setting of the scene is a study area with wooden flooring and a bookshelf in the background.","Scene Summary"
"000035","What objects are present in the video clip?","A book and a pen are present.","The objects present in the video clip are a notebook, an open book with handwritten notes and diagrams, and a spiral-bound notebook.","Scene Summary"
"000035","Can you describe the action the person is performing?","The person is flipping through pages and writing.","The person is actively engaged in writing or marking on a notebook, with their hands moving swiftly across the pages.","Action Caption"
"000035","Does the video show the person closing the book?","No.","No, the video does not show the person closing the book; it only shows them holding and writing on the open book.","Whether Something Happened(Y/N)"
"000035","Is the person using a pencil to write?","No.","Yes.","Whether Something Happened(Y/N)"
"000035","Does the video capture the person turning off the light?","No.","No, the video does not capture the person turning off the light.","Whether Something Happened(Y/N)"
"000035","Does the video show the person taking notes from another text?","No.","Yes, the video shows the person taking notes from another text.","Whether Something Happened(Y/N)"
"000035","In the video, is the book closed before writing begins?","Yes","No, the book is open before writing begins.","Order Judging(Y/N)"
"000035","Does turning the page happen after writing with the pen?","Yes","No, turning the page happens after writing with the pen.","Order Judging(Y/N)"
"000035","In the video, is the pen picked up before the book is opened?","No","Yes, the pen is picked up before the book is opened.","Order Judging(Y/N)"
"000035","Does the writing occur before sitting down in the chair?","No","No, the writing does not occur before sitting down in the chair.","Order Judging(Y/N)"
"000035","In the video sequence, what occurs before the person starts writing?","The book is opened","Before the person starts writing, they are seen holding a pencil and working on an open book.","What event order"
"000035","What action takes place before the book is closed?","The person stops writing","Before the book is closed, a blue pen is placed on top of the page.","What event order"
"000035","In the video, is the book closed after the writing is done?","Yes","Yes, the book is closed after the writing is done.","Order Judging(Y/N)"
"000035","In the video, is there writing on the book's cover before the person writes inside?","Yes","Yes, there is writing on the book's cover before the person writes inside.","Order Judging(Y/N)"
"000035","What is done before the pen cap is removed?","The person prepares to write","The pen cap is removed before the person starts writing on the page.","What event order"
"000036","What activity is displayed in the provided image?","Writing in a book.","The image displays a person engaged in studying or working on an open book, with the focus on their hands and the pages of the book.","Scene Summary"
"000036","Describe the setting where the depicted activity takes place.","In a room.","The activity takes place in a well-lit room with wooden flooring, creating a calm and focused atmosphere conducive to studying.","Scene Summary"
"000036","What object is being used in conjunction with the book?","A pen.","A blue pen is being used in conjunction with the book.","Scene Summary"
"000036","How is the person holding the pen in the frame?","With their right hand.","The person is holding the pen with their right hand, pointing it towards the notebook.","Action Caption"
"000036","What part of the room is visible in the clip?","Only the table area, specifics of the room are not visible.","The room is well-lit, with natural light coming in from the left side of the frame.","Action Caption"
"000036","Is the person writing with their left hand?","No.","Yes.","Whether Something Happened(Y/N)"
"000036","Is the person writing on the last page of the book?","No, there are more pages visible.","Yes.","Whether Something Happened(Y/N)"
"000036","Can we assume the writer is in a public space?","No, it appears to be a private space.","Yes, the presence of a chair and other items on the desk suggests that the setting could be in a public space.","Whether Something Happened(Y/N)"
"000036","In the video, does turning the page happen before writing begins?","No","No, turning the page happens after writing begins.","Order Judging(Y/N)"
"000036","Is the book opened after the pen is held in the hand?","Yes","Yes.","Order Judging(Y/N)"
"000036","In the video, does writing in the book happen before closing the book?","Yes","Yes, writing in the book happens before closing the book.","Order Judging(Y/N)"
"000036","In the video sequence, what do we see occurring just before turning the page?","Writing on the previous page","Just before turning the page, we see a person pointing to something on the right side of the frame with their left hand.","What event order"
