"video_id","question","answer","pred_answer","task"
"879dd163-7588-45d1-9466-a5deabc59167","How is the person positioned in this section of the video?","They are sitting with legs on the couch.","The person is lying on their side with one leg bent and the other extended, holding a white e-reader device.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","What is the person doing with their legs in the video?","They are moving their legs on the couch.","The person is sitting cross-legged on the couch with their legs extended.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","How is the tablet being utilized in the video?","The tablet is being held and read from.","The tablet is being used to read a book, as the person is holding it with both hands and appears to be reading from it.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Is the individual in the video eating?","No.","No, the individual is not eating; they are focused on reading a book.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video show the person lying down on the couch?","No.","No, the video does not show the person lying down on the couch; it only shows them sitting and reading a book.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is there a pet visible in the video clip?","No.","No, there is no pet visible in the video clip.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video depict any outdoor scenes?","No.","No, the video does not depict any outdoor scenes.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the person in the video talking on the phone?","No.","No.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I sit on the couch before reading the book on the tablet?","Yes","No, the person did not sit on the couch before reading the book on the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I move my legs on the couch before using the tablet?","Yes","No, you did not move your legs on the couch before using the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Was I in the house before I sat on the couch?","Yes","Yes, you were in the house before I sat on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I use the tablet before moving my legs on the couch?","No","Yes, you used the tablet before moving your legs on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Was the tablet in my hands before I sat on the couch?","No","Yes, the tablet was in my hands before I sat on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What happens just before I read the book on the tablet?","Sitting on the couch.","Just before I read the book on the tablet, a person walks into the frame from the right side.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","What setting is depicted in the provided video clip?","A person sitting on a couch in a house.","The video clip depicts a cozy indoor setting, likely in a living room or reading area.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","What furnishings are visible in the video?","A couch, chair, and a dining area in the background.","The furnishings visible in the video include a brown sofa, a white table with a laptop on it, and a chair.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Describe the atmosphere of the room shown in the video?","The room appears to be tidy and comfortably lit.","The room has a cozy and comfortable atmosphere, with dim lighting that creates a warm ambiance. The presence of a table with various items on it suggests a lived-in space, while the open door indicates an inviting entrance or exit to another part of the house.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Describe the posture of the individual in the video?","They are seated with their legs up on the couch.","The individual is lying on their back with their legs extended and feet resting on the couch.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Can you summarize the person's behavior in the video?","They are relaxing and using an electronic device.","The person is consistently lying on the couch, holding a white e-reader with text displayed on it, and appears to be reading or looking at the content.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Is there any noticeable movement or gesture in the video?","The person raised their hands at some point.","No, there is no noticeable movement or gesture in the video.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Did the person in the video adjust their position on the couch?","Not shown in the given frame.","Yes, the person adjusted their position on the couch by shifting their legs and sitting up slightly.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the individual in the video communicating with someone else?","No, not visibly.","Yes, the individual is holding a white tablet with text on it and appears to be communicating or reading something aloud.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video indicate that the person is multitasking?","No, they appear focused on the tablet.","Yes, the video shows the person holding a white e-reader with text on it while also resting their hands on their lap and occasionally glancing at the screen.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the person standing up at any point in the video?","No, they are seated throughout.","No.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I move my legs on the couch before using the tablet?","Yes","No, you did not move your legs on the couch before using the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I raise my hands before sitting on the couch?","No","No, you did not raise your hands before sitting on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Was I sitting on the couch before raising my hands?","Yes","Yes, you were sitting on the couch before raising your hands.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I use the tablet after sitting on the couch?","Yes","Yes, you used the tablet after sitting on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What did I do just before using the tablet in the house?","Sat on the couch","I sat on the couch and read a book.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","What did I do just before raising my hands?","Used the tablet","I raised my hands to adjust the position of the e-reader.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","Is the tablet used after sitting on the couch as shown in the clip?","Yes","Yes, the tablet is shown being used after sitting on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, is the tablet picked up before legs are placed on the couch?","Yes","Yes","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does sitting on the couch happen after raising hands in the sequence?","No","Yes, the person raises their hands to sit on the couch after raising their hands in the sequence.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What is the setting of the video clip?","The setting is inside a house.","The setting of the video clip is a cozy living room with a beige couch, blue cushions, and a table in the background.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Where is the person situated in this scene?","The person is sitting on the couch.","The person is situated on a couch in the living room.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","What object is the person interacting with?","The person is holding and using a tablet.","The person is interacting with an e-reader device.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Describe the person's posture in the video.","The person is reclined with feet up on the couch.","The person is lying on their back with their legs crossed, holding a white e-reader device in both hands.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Is the person reading a book on the tablet?","Yes.","Yes","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the scene show an interaction with digital technology?","Yes.","Yes, the scene shows an interaction with digital technology as the person is holding a white e-reader and reading from it.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the individual standing while using the tablet?","No.","No, the individual is sitting on the couch while using the tablet.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Has the person positioned themselves comfortably for tablet use?","Yes.","Yes, the person is lying on their back with their legs crossed and feet resting on a cushioned surface.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video show the person watching TV?","No.","No, the video does not show the person watching TV; it focuses on their reading activity.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, did I use the tablet before sitting on the couch?","No","Yes, the person was seen holding and reading a white tablet before sitting on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I raise my hands before holding the tablet?","No","No, you did not raise your hands before holding the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, was I already seated on the couch before using the tablet?","Yes","Yes, I was already seated on the couch before using the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Was the tablet in my hand before I used it?","Yes","Yes, the tablet was in my hand before I used it.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What occurs just before I hold the tablet in the video?","I sit on the couch","Just before I hold the tablet, a person's hand appears on the screen of the tablet.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","What action takes place before using the tablet?","I hold the tablet","Before using the tablet, the person lies on their back with their legs crossed and feet resting on a cushion.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, did I move my legs on the couch before using the tablet?","Yes","No, the person did not move their legs on the couch before using the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, is the tablet held before raising hands?","Yes","Yes","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, does sitting on the couch happen before moving legs on the couch?","Yes","Yes, sitting on the couch happens before moving legs on it.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What happens before I use the tablet in the video?","I sit on the couch and move my legs","Before using the tablet, the person is lying on a couch with their feet propped up and appears to be reading or looking at something on the tablet.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","What action is performed just before raising hands in the video?","Using the tablet","Just before raising hands, the person is seen holding a white e-reader with text on it.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","What do I do right before moving my legs on the couch?","I sit on the couch","I adjust the position of my legs on the couch.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, what takes place prior to holding the tablet?","I sit on the couch","Prior to holding the tablet, the person is lying on a couch with their feet propped up and appears relaxed.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","What is the depicted scenario in this video frame?","A person sitting on a couch using a tablet.","The video frame depicts a person lying on their side on a couch, holding an e-reader with text displayed on the screen. The background shows a cozy living room setting with a brown sofa and blue cushions, creating a comfortable reading environment.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Can you summarize the environment in the video clip?","The environment is a cozy living room with a person on the couch.","The video shows a cozy living room with a beige couch, blue pillows, and a small table in the background. The person is comfortably seated on the couch while holding an e-reader displaying text.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Offer a caption for the ongoing activity in the video?","Enjoying digital content from the comfort of the couch.","'Enjoying a peaceful moment with an e-reader, immersed in the world of words.'","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Is the person in the video standing up?","No.","No.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video capture the individual walking around?","No.","No, the video does not capture the individual walking around; it focuses on the person sitting and reading a book.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is there a group of people in the video clip?","No.","No.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the frame show the person cooking in the kitchen?","No.","No.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the person in the video engaging in a conversation?","No.","No.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I sit on the couch before using the tablet?","Yes.","Yes, the person was sitting on the couch before using the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I hold the tablet before sitting on the couch?","No.","Yes, you held the tablet before sitting on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I sit down after picking up the tablet?","Yes.","Yes, the person picked up the tablet and sat down on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, what do I do just before sitting on the couch?","There is no information on actions prior.","I adjust the position of my feet on the couch.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","In the sequence, what happens before I use the tablet?","I hold the tablet.","Before using the tablet, I first lie down on the couch with my legs crossed and feet resting on the armrest.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","Does the action of sitting on the couch happen before using the tablet?","Yes","No, the action of sitting on the couch happens after using the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does raising hands occur before sitting on the couch?","No","Yes, raising hands occur before sitting on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is using the tablet done after sitting on the couch?","Yes","Yes.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What happens before using the tablet?","Sitting on the couch and holding the tablet","Before using the tablet, the person lies on their side with their legs crossed and feet resting on a pillow.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","What occurs just before raising hands?","Using the tablet","Just before raising hands, the person's legs are crossed and they appear to be in a relaxed position.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What environment surrounds the individual in the video?","An apartment setting.","The individual is surrounded by a warm, well-lit environment with wooden flooring and a chair visible in the background.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What activity is taking place in this particular setting?","Writing in a book with a pen.","The activity taking place is studying or working on a task, as indicated by the person's focused demeanor and the presence of study materials.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Was the person depicted cooking in the kitchen?","No.","No, the person was not cooking in the kitchen; they were simply enjoying a meal.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Did any outdoor activity occur in this video?","No.","No, there were no outdoor activities observed in this video.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Was the individual standing while performing the task?","No.","No.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is there any verbal communication happening in this scene?","No.","No, there is no verbal communication happening in this scene.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the video show someone reading a book?","No.","No.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What location is shown in the video?","A room with a table.","The video shows a person sitting at a desk with two open notebooks, one of which is being used by the individual.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What activity is being done in the clip?","Writing in a notebook.","The activity being done in the clip is studying or working on a study material.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What object is being used to write?","A pen.","A spiral-bound notebook.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What item is on the table besides the notebook?","Opened books.","A blue pen is on the table.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the notebook on a flat surface?","Yes, on a table.","Yes.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What color is the pen being used?","Blue.","The pen being used is blue.","Action Caption"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the person using both hands to write?","Yes, one to hold and one to write.","Yes.","Action Caption"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Has the pen made contact with the paper?","Yes.","Yes","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is there a book on the table?","Yes.","Yes.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the video, do I flip the book page before writing on it?","No","No, the person does not flip the book page before writing on it.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the video, do I write with a pen after sitting at the table?","Yes","Yes, the person writes with a pen after sitting at the table.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the writing occur before closing the notebook?","Yes","No, the writing does not occur before closing the notebook; it continues as the person writes in the open notebook.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Do I start writing before opening the book?","No","Yes, the person is seen opening a spiral notebook and begins writing on it before continuing to write in the book.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Before closing the notebook, what event occurs in the video?","Writing on it","Before closing the notebook, the person points to a specific section of text on the right page and then closes it.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What is done prior to sitting at the table in the video?","Entering the room","Prior to sitting at the table, the person is seen writing in a spiral notebook.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What is the setting of the scene in the video clip?","In an apartment.","The setting of the scene is a wooden desk with an open notebook and spiral-bound book, suggesting a study or work environment.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Who is present in this clip?","A woman writing and another woman interacting with her.","Two individuals are present in the clip, one sitting at a desk and another standing behind them.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What objects are noticeable in the video?","A book and a pen.","Objects noticeable in the video include a wooden desk, an open spiral notebook with handwritten notes and calculations, a blue pen, and a black marker.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What activities are being performed?","Writing in a book and interacting.","The person is writing in a spiral notebook, taking notes on an open book, and appears to be engaged in studying or working.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","How can we describe the movement in the clip?","Gentle and focused on writing.","The movement in the clip is a continuous and focused action of writing, with the person's hands moving back and forth across the pages.","Action Caption"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the individual write with her right hand?","Yes.","Yes, the individual writes with her right hand.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is there another person besides the one writing?","Yes.","Yes, another person is partially visible on the left side of the frame.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the setting a public place?","No.","No.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Do we see any electronic devices being used?","No.","No, no electronic devices are visible in the image.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What happens before picking up the pen in the video?","Sitting at the table","Before picking up the pen, the person is seen writing in a spiral notebook.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the video, does the interaction with woman A happen before writing in the notebook?","No","No, the interaction with woman A does not happen before writing in the notebook. The video shows a person writing in a spiral-bound notebook while sitting at a table next to another notebook filled with handwritten notes and diagrams.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the book opened before picking up the pen?","Yes","Yes.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What is the main activity depicted in the video clip?","Writing in a book with a pen.","The main activity depicted in the video clip is a person writing or drawing on a spiral notebook.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Where is the individual situated in the video clip?","In a room.","The individual is seated at a table.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What object is being utilized in the video clip?","A pen.","A spiral-bound notebook.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the video show someone studying?","Yes.","Yes","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the person in the video writing with their left hand?","No.","Yes, the person in the video is writing with their left hand.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the video show a person writing on multiple pages?","Yes.","Yes, the video shows a person writing on multiple pages of a spiral notebook.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is pen picked up before writing on the book as shown in the clip?","Yes","Yes, the pen is picked up before writing on the book.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does writing in the book happen after entering the apartment?","Yes","No, writing in the book happens before entering it.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the person at the table before writing in the notebook?","Yes","Yes.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the person use a pen after sitting at the table?","Yes","Yes, the person uses a pen to write in the notebook.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the person in the apartment before using the pen?","Yes","No, the person is not before using the pen.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What happens just before writing in the notebook in the video?","Sitting at the table","Just before writing in the notebook, the person is seen adjusting their position slightly to ensure they are comfortable with the pen and the notebook.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the video sequence, what do we see occurring before sitting at the table?","Being in a room","Before sitting at the table, we see a person writing in a spiral notebook with blue ink.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What location is shown in the video clip?","An indoor location.","The video clip shows a person sitting at a wooden desk with two open notebooks in front of them.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What activity is depicted in this scene?","Writing in a book.","The scene depicts a person engaged in writing or studying, as indicated by the presence of notebooks and pens on a wooden desk.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Can you caption the person's activity in this clip?","Writing diligently in a notebook.","Absolutely! The person is deeply engrossed in writing on a spiral notebook, meticulously filling out the pages with notes and calculations.","Action Caption"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is there a pen being used for writing in the video?","Yes.","Yes.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the clip show a person wearing a watch?","Yes.","Yes, the clip shows a person wearing a watch.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the video include any dialogue or conversation?","No, it only depicts writing activity.","No, the video does not include any dialogue or conversation.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the video, does opening the book happen before writing with a pen?","Yes","No, the video does not show opening the book before writing with a pen. The focus is on the person's hands and the notebook as they write.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the pen picked up after turning the page as shown in the clip?","No","Yes, the pen is picked up after turning the page.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What occurs just before starting to write in the book?","Opening the book","Just before starting to write in the book, the person is seen adjusting their position and positioning of their hands on the table.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the writing in the book shown after being indoor in the clip?","Yes","Yes.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Which room is the person located in while writing?","The person is in a room.","The person is located in a room with a bookshelf visible in the background.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the person using any tools for writing?","Yes, the person is using a pen.","Yes, the person is using a blue pen to write in the notebook.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Can you describe the setting of the action in the clip?","The action occurs in a room at a desk.","The setting appears to be a well-lit room with natural light, possibly during the daytime. The person is seated at a wooden desk or table, surrounded by various study materials and books.","Action Caption"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What is the writing tool visible in the frame?","A pen is visible in the frame.","The writing tool visible in the frame is a blue pen.","Action Caption"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the person sitting at a desk in the video?","Yes.","Yes.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the person sit down after opening the book?","Yes","Yes, the person sits down after opening the book.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the book closed before the person starts writing?","No","Yes.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What action is taken before the person caps the pen?","The person finishes writing.","Before the person caps the pen, they make a final check of their notebook.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the pen placed in the book before writing?","No","Yes.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the book close before the pen is picked up?","No","Yes, the book closes before the pen is picked up.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the cap of the pen removed after starting to write?","No","Yes.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the hand turn the page before picking up the pen?","No","Yes, the hand turns the page before picking up the pen.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the pen visible in the scene before writing begins?","Yes","Yes, the pen is visible in the scene before writing begins.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What do we see happening before the hand appears in the frame?","The book is open","We see a person sitting at a table, writing in a notebook with a blue pen.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What happens just before the pen touches the paper?","The hand moves towards the paper","Just before the pen touches the paper, the person points to a specific section of the notebook.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the video sequence, what action is performed before turning the page?","Writing on the current page","Before turning the page, the person points to a specific section of the notebook and then begins writing.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the video, what is done just before the hand finished writing?","Moving the pen across the paper","Just before the hand finished writing, a book titled 'BROOKS' is opened and placed on top of the notebook.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What does the brief of the depicted scenario show?","The scenario shows a person writing in a book in an apartment.","The brief of the depicted scenario shows a person sitting at a table with two open notebooks, one containing handwritten notes and another featuring an image of a tire.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What is the setting of this video clip?","The setting is indoors, in a well-lit apartment.","The setting of the video clip is a study or work area with a wooden desk and various notebooks, suggesting an environment conducive to studying or working.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the video capture the person stopping their writing at any point?","No.","Yes, the video captures the person stopping their writing at a specific point to take a photo.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the individual in the video using their left hand to write?","No, they are using their right hand.","Yes","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is there another person present in the scene assisting the writer?","No, the person is writing alone.","No, there is no other person present in the scene.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the video, do I write in the book before holding the pen?","No","Yes, you write in the book before holding the pen.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the pen in my right hand before I start writing in the book?","Yes","No, the pen is in my left hand before I start writing in the book.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the sequence, do I open the book before writing on it?","Yes","No, you do not open the book before writing on it.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the clip, do I wear a green shirt before writing in the book?","Yes","Yes, the person is wearing a green shirt before writing in the book.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What occurs just before holding the pen in my right hand?","I am wearing a green shirt","Just before holding the pen in my right hand, I see a white cup on the table.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the book opened before the pen is held in the right hand?","Yes","Yes.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the hand placed on the book after the pen is picked up?","Yes","Yes, the hand is placed on the book after the pen is picked up.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What happens just before the pen starts writing?","The pen is held in the right hand","Just before the pen starts writing, the person's hand is seen adjusting their position slightly.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What is visible before the wrist with a bracelet appears?","The hand holding the pen","A white cup is visible before the wrist with a bracelet appears.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What do we see happening before the hand touches the book?","The book and pen are visible","A person is seated at a table, writing in a notebook with a blue pen.","What event order"
