video_id,question,answer,pred_answer,task
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What environment is depicted in this video clip?,"An outdoor, paved area with street lamps.","The video clip depicts a serene suburban environment with a well-maintained road, palm trees lining the sides, and a clear sky.",Scene Summary
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What action am I performing in this clip?,Walking on a pavement outdoors.,I am riding a bicycle and passing by the person in yellow.,Action Caption
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Do I interact with anyone in this video clip?,No.,"No, there is no interaction with anyone in this video clip.",Whether Something Happened(Y/N)
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What is the setting of this video clip?,The setting is an outdoor pavement in a residential area.,"The setting of this video clip is an outdoor urban environment during twilight or early evening, with a person walking on the sidewalk and a parked car visible in the distance.",Scene Summary
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What time of day is depicted in this frame?,It appears to be twilight or early evening.,"The time of day depicted in this frame is either early morning or late evening, as indicated by the low light conditions and the presence of a person walking on the sidewalk.",Scene Summary
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What elements indicate that this is a residential area?,The presence of housing structures and lack of commercial signs.,"The residential area is indicated by the presence of houses with visible windows, a street lamp on the sidewalk, and parked cars.",Scene Summary
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What type of path is the person on in the video?,The person is on a paved walkway.,The person is walking on a sidewalk.,Scene Summary
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Does the scene suggest a leisurely or rushed pace?,The scene suggests a leisurely pace.,"The scene suggests a leisurely pace, as there are no people visible in the frame and the overall atmosphere is calm.",Action Caption
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Does the person interact with any objects in the scene?,No.,"Yes, the person is seen holding a smartphone in one of the frames.",Whether Something Happened(Y/N)
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Is the person traveling with someone else?,No.,"Yes, the person is seen walking with another individual in the distance.",Whether Something Happened(Y/N)
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Does the video capture any animals in the scene?,No.,"No, there are no animals visible in the scene.",Whether Something Happened(Y/N)
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Does the individual seem to be lost or searching for directions?,No.,"Yes, the individual appears to be lost or searching for directions as they are walking along the sidewalk and looking around.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What is depicted in the scene of the video clip?,A person relaxing on a couch holding an e-reader.,"The scene depicts a person sitting on a couch in a cozy living room, engrossed in reading a book.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,What location is shown in the video clip?,Inside a house.,"The video clip shows a cozy living room with a comfortable couch, a chair, and a small table.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Describe the setting where the action takes place.,A living room with a dining area in the background.,"The setting is a cozy living room with beige walls, a white ceiling, and a chandelier. The room features a comfortable couch where the person is seated, with a bookshelf in the background filled with various books and decorative items.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,How is the environment arranged in the video clip?,"A cozy arrangement with a couch, curtain, and dining set.","The environment is arranged with a cozy living room setting, featuring a comfortable couch and a small table. The background includes a wall adorned with decorative items and a ceiling light fixture.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,What is the subject doing in the video?,Resting and perhaps beginning to read an e-book.,The subject is engrossed in reading a book.,Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Can you provide an overview of the action in this clip?,Leisurely activities involving electronic devices at home.,"The clip features a person sitting on a couch in a cozy living room, holding an open white tablet with text displayed. The individual appears to be reading or looking at the content on the screen while comfortably reclining with their legs crossed and feet resting on the arm of the couch.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Does the video capture the person sitting on the couch?,Yes.,"Yes, the video captures the person sitting on the couch throughout the sequence.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the person in the video engaged in a strenuous activity?,No.,No.,Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What is the setting of the scene in the clip?,The setting is inside a house.,"The setting of the scene is a cozy living room with a comfortable couch, a coffee table, and various decorative items.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Where was the reading activity taking place?,The reading took place on a couch.,The reading activity was taking place in a cozy living room.,Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,What object is prominently featured in the scene?,A tablet is prominently featured.,A white e-reader is prominently featured in the scene.,Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,What is the room's appearance in the video clip?,The room appears to be a living area.,"The room has a cozy and inviting atmosphere, with soft lighting that creates a warm ambiance. The walls are painted in a light color, and there is a comfortable-looking couch with a person lying on it.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,What activity is the subject engaged in?,The subject is engaged in reading a book.,The subject is engaged in reading a book.,Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Describe the posture of the person in the action.,The person is sitting with legs up on the couch.,"The person is comfortably seated on the couch, with one leg crossed over the other. They are holding a white e-reader in their right hand and appear to be reading or looking at the screen.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Does the clip show a person reading a physical book?,No.,"No, the clip does not show a person reading a physical book; it only shows an individual holding and displaying a white e-reader with text on its screen.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the subject standing while reading?,No.,"No, the subject is sitting on the couch while reading.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video capture multiple people in the room?,No.,"Yes, the video captures multiple people in the room.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video show a daytime setting?,No.,"No, the video does not show a daytime setting; it is set in an indoor environment during nighttime.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What setting is shown in the video?,A house interior is shown in the video.,"The video shows a cozy living room setting with a person lounging on a couch, holding an e-reader.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Explain the immediate scene in the video?,The video captures a moment of domestic relaxation.,"The video begins with a person lying on a couch in a cozy living room, holding an e-reader and reading from it. The background features a dining area with tables and chairs, creating a comfortable and inviting atmosphere.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Can you describe the motion occurring in the clip?,"There is minimal motion, mainly of holding a tablet.","The motion in the clip is consistent, with a person lying on a couch holding an e-reader. The scene remains static throughout the video, maintaining a calm and relaxed atmosphere.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,How would you caption the video's current activity?,Leisure time: Engrossed in digital reading.,"The caption could be 'A person immerses themselves in a cozy reading environment, surrounded by the soft glow of ambient lighting and the gentle hum of the e-reader.'",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Does the video show a person standing up?,No.,"No, the video does not show a person standing up; it focuses on the person sitting comfortably in the living room.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the video capturing outdoor activities?,No.,"No, the video does not show any outdoor activities.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video depict a social gathering?,No.,"No, the video does not depict a social gathering. It focuses on the individual's leisurely activity of reading an e-reader in their living room.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the individual in the video interacting with others?,No.,"No, the individual is not interacting with others in the video.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the scene taking place in a work environment?,No.,No.,Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What is the main activity depicted in this video scene?,Reading a book on a tablet.,The main activity depicted in this video scene is a person reading a book on an e-reader.,Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Where is this scene taking place?,Inside a house.,This scene is taking place in a cozy living room.,Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,How is the reader positioned in this scenario?,Relaxed on a couch with feet up.,"The reader is positioned on the couch, with their legs crossed and feet resting on the armrest.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Can you describe the posture of the reader in this clip?,The reader is lying back with feet propped up.,"The reader is comfortably reclined on the couch, with their legs crossed and feet resting on the armrest. They are holding a white e-reader device in both hands, which displays text that appears to be reading aloud.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,What is the focal point of this particular frame?,The tablet displaying text.,"The focal point of this particular frame is the person's hands holding a white e-reader, which displays text on its screen.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,What does the stillness of the frame indicate about the action?,It indicates a calm and stationary activity.,"The stillness of the frame indicates that the person is engaged in a quiet and focused activity, likely reading or browsing on their e-reader.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Does the video show any social interaction?,No.,"No, the video does not show any social interaction.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the reader changing positions frequently in this clip?,No.,"Yes, the reader is seen changing positions frequently throughout the clip.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the environment indicate a public or private space?,A private space.,"The environment appears to be a private space, as indicated by the presence of other furniture and decor in the background.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the reader make use of any physical book in the scene?,No.,"No, the reader does not make use of any physical book in the scene.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is there any indication of the reader being disturbed or interrupted?,No.,"No, there is no indication of the reader being disturbed or interrupted in this scene.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What does the video show in the indoor setting?,Someone sitting on a couch using a tablet.,"The video shows a person sitting on the couch, holding an e-reader with text displayed on its screen. The indoor setting includes a cozy room with a comfortable couch, a table with some items on it, and a chair in the background.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Where is the person located in the video?,The person is on the couch inside a house.,The person is located in a cozy living room.,Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,How is the person positioned in this section of the video?,They are sitting with legs on the couch.,The person is lying on their side with their legs bent and feet resting on the couch.,Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,What is the person doing with their legs in the video?,They are moving their legs on the couch.,The person is sitting cross-legged on the couch with their legs crossed.,Action Caption
879dd163-7588-45d1-9466-a5deabc59167,How is the tablet being utilized in the video?,The tablet is being held and read from.,"The tablet is being used to read a book, as the person is seen holding it in their hands and reading from it.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Is the individual in the video eating?,No.,"No, the individual is not eating; they are focused on reading a book.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video show the person lying down on the couch?,No.,"Yes, the video shows the person lying down on the couch.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is there a pet visible in the video clip?,No.,"No, there is no pet visible in the video clip.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video depict any outdoor scenes?,No.,"No, the video does not depict any outdoor scenes.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the person in the video talking on the phone?,No.,"No, the person is not talking on the phone; they are focused on reading a book.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I sit on the couch before reading the book on the tablet?,Yes,"No, you didn't sit on the couch before reading the book on the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I move my legs on the couch before using the tablet?,Yes,"No, you did not move your legs on the couch before using the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Was I in the house before I sat on the couch?,Yes,"Yes, you were in the house before I sat on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I use the tablet before moving my legs on the couch?,No,"Yes, you did use the tablet before moving your legs on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Was the tablet in my hands before I sat on the couch?,No,"Yes, the tablet was in my hands before I sat on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What happens just before I read the book on the tablet?,Sitting on the couch.,"Just before I read the book on the tablet, a person walks into the room and sits down next to me.",What event order
879dd163-7588-45d1-9466-a5deabc59167,What setting is depicted in the provided video clip?,A person sitting on a couch in a house.,"The video clip depicts a cozy indoor setting, likely in a living room or reading nook.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,What furnishings are visible in the video?,"A couch, chair, and a dining area in the background.","The video shows a cozy living room with a couch, a table, and some decorative items.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Describe the atmosphere of the room shown in the video?,The room appears to be tidy and comfortably lit.,"The room has a cozy and comfortable atmosphere, with soft lighting that creates a warm ambiance. The presence of the book and the relaxed posture of the person suggest a quiet and peaceful setting conducive to reading or leisurely activities.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Describe the posture of the individual in the video?,They are seated with their legs up on the couch.,The individual is lying on their back with legs extended and feet resting on the couch.,Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Can you summarize the person's behavior in the video?,They are relaxing and using an electronic device.,"The person is deeply engrossed in reading a book, holding it with both hands and occasionally looking at the screen. They appear to be relaxed and comfortable while enjoying their leisure time.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Is there any noticeable movement or gesture in the video?,The person raised their hands at some point.,"No, there is no noticeable movement or gesture in the video.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Did the person in the video adjust their position on the couch?,Not shown in the given frame.,"Yes, the person in the video adjusted their position on the couch by shifting their legs and sitting up slightly.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the individual in the video communicating with someone else?,"No, not visibly.","No, the individual is not communicating with someone else; they are focused on their own reading experience.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video indicate that the person is multitasking?,"No, they appear focused on the tablet.","Yes, the video indicates that the person is multitasking by simultaneously reading a book and using their smartphone.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the person standing up at any point in the video?,"No, they are seated throughout.","No, the person is not standing up at any point in the video.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I move my legs on the couch before using the tablet?,Yes,"No, you did not move your legs on the couch before using the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I raise my hands before sitting on the couch?,No,"No, you did not raise your hands before sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Was I sitting on the couch before raising my hands?,Yes,"Yes, you were sitting on the couch before raising your hands.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I use the tablet after sitting on the couch?,Yes,"Yes, you used the tablet after sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What did I do just before using the tablet in the house?,Sat on the couch,You sat on the couch and read a book.,What event order
879dd163-7588-45d1-9466-a5deabc59167,What did I do just before raising my hands?,Used the tablet,I raised my hands to adjust the position of the white e-reader.,What event order
879dd163-7588-45d1-9466-a5deabc59167,Is the tablet used after sitting on the couch as shown in the clip?,Yes,"Yes, the tablet is used after sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,"In the video, is the tablet picked up before legs are placed on the couch?",Yes,Yes,Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does sitting on the couch happen after raising hands in the sequence?,No,"No, the sequence does not involve sitting on the couch after raising hands.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What is the setting of the video clip?,The setting is inside a house.,"The setting of the video clip is a cozy living room with a comfortable couch, a table, and various decorative items.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Where is the person situated in this scene?,The person is sitting on the couch.,The person is situated on a couch in the living room.,Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,What object is the person interacting with?,The person is holding and using a tablet.,The person is interacting with an e-reader.,Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Describe the person's posture in the video.,The person is reclined with feet up on the couch.,"The person is lying on their back with their legs crossed, holding a white e-reader in both hands.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Is the person reading a book on the tablet?,Yes.,"No, the person is not reading a book on the tablet.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the scene show an interaction with digital technology?,Yes.,"Yes, the scene shows an interaction with digital technology as the person is holding a white e-reader and reading from its screen.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the individual standing while using the tablet?,No.,"No, the individual is sitting on a couch while using the tablet.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Has the person positioned themselves comfortably for tablet use?,Yes.,"Yes, the person is comfortably positioned on their lap with one foot resting on a cushion.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video show the person watching TV?,No.,"No, the video does not show the person watching TV.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,"In the video, did I use the tablet before sitting on the couch?",No,"Yes, you can see the person holding the tablet before sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I raise my hands before holding the tablet?,No,"No, you did not raise your hands before holding the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,"In the video, was I already seated on the couch before using the tablet?",Yes,"Yes, you were already seated on the couch before using the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Was the tablet in my hand before I used it?,Yes,"Yes, the tablet was in my hand before I used it.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What occurs just before I hold the tablet in the video?,I sit on the couch,"Just before I hold the tablet, a person appears to be adjusting their position on the couch.",What event order
879dd163-7588-45d1-9466-a5deabc59167,What action takes place before using the tablet?,I hold the tablet,"Before using the tablet, the person lies on their back with their legs crossed and feet resting on a blue cushion.",What event order
879dd163-7588-45d1-9466-a5deabc59167,"In the video, did I move my legs on the couch before using the tablet?",Yes,"No, you did not move your legs on the couch before using the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,"In the video, is the tablet held before raising hands?",Yes,"Yes, the tablet is held before raising hands.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,"In the video, does sitting on the couch happen before moving legs on the couch?",Yes,"Yes, sitting on the couch happens before moving legs on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What happens before I use the tablet in the video?,I sit on the couch and move my legs,"Before using the tablet, you first lie down on the couch with your feet propped up.",What event order
879dd163-7588-45d1-9466-a5deabc59167,What action is performed just before raising hands in the video?,Using the tablet,"Just before raising hands, the person is holding a white e-reader with text on it.",What event order
879dd163-7588-45d1-9466-a5deabc59167,What do I do right before moving my legs on the couch?,I sit on the couch,You should hold the e-reader with both hands and look at it.,What event order
879dd163-7588-45d1-9466-a5deabc59167,"In the video, what takes place prior to holding the tablet?",I sit on the couch,"Prior to holding the tablet, the person is lying on a couch with their feet propped up and legs crossed.",What event order
879dd163-7588-45d1-9466-a5deabc59167,What is the depicted scenario in this video frame?,A person sitting on a couch using a tablet.,"The video frame shows a person lying on their back on a couch, holding an e-reader with both hands and reading from it. The background features a cozy living room setting with a brown sofa, blue cushions, and various decorative items such as books and a small table lamp.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Can you summarize the environment in the video clip?,The environment is a cozy living room with a person on the couch.,"The video shows a cozy living room with a brown couch, blue pillows, and a white wall in the background. The person is comfortably seated on the couch while holding an e-reader displaying text.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Offer a caption for the ongoing activity in the video?,Enjoying digital content from the comfort of the couch.,"'Enjoying a peaceful moment with an e-reader, immersed in the world of words.'",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Is the person in the video standing up?,No.,"No, the person is sitting on a couch.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video capture the individual walking around?,No.,"No, the video does not capture the individual walking around; it focuses on the person sitting comfortably on a couch.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is there a group of people in the video clip?,No.,"No, there are no people in the video clip.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the frame show the person cooking in the kitchen?,No.,"No, the frame does not show the person cooking in the kitchen.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the person in the video engaging in a conversation?,No.,"No, the person is not engaging in a conversation; they are focused on reading.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I sit on the couch before using the tablet?,Yes.,"No, you didn't sit on the couch before using the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I hold the tablet before sitting on the couch?,No.,"Yes, you held the tablet before sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I sit down after picking up the tablet?,Yes.,"No, you didn't sit down after picking up the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,"In the video, what do I do just before sitting on the couch?",There is no information on actions prior.,You sit on the couch with your feet propped up.,What event order
879dd163-7588-45d1-9466-a5deabc59167,"In the sequence, what happens before I use the tablet?",I hold the tablet.,"Before using the tablet, I first lie down on the couch with my legs crossed and feet resting on the armrest.",What event order
879dd163-7588-45d1-9466-a5deabc59167,Does the action of sitting on the couch happen before using the tablet?,Yes,"No, the action of sitting on the couch happens after using the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does raising hands occur before sitting on the couch?,No,"No, raising hands do not occur before sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is using the tablet done after sitting on the couch?,Yes,"Yes, the person is seen holding and reading the tablet after sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What happens before using the tablet?,Sitting on the couch and holding the tablet,"Before using the tablet, the person lies on their back with their legs crossed and feet resting on a pillow.",What event order
879dd163-7588-45d1-9466-a5deabc59167,What occurs just before raising hands?,Using the tablet,"Just before raising hands, the person's legs are crossed and they are holding a white e-reader with text on it.",What event order
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What environment surrounds the individual in the video?,An apartment setting.,"The individual is surrounded by a warm, well-lit environment with wooden flooring and a chair visible in the background.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What activity is taking place in this particular setting?,Writing in a book with a pen.,"The activity taking place is studying or working on a task, as indicated by the person's focused demeanor and the presence of study materials.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Was the person depicted cooking in the kitchen?,No.,"No, the person was not cooking in the kitchen; they were simply enjoying a meal.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Did any outdoor activity occur in this video?,No.,"No, there were no outdoor activities observed in this video.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Was the individual standing while performing the task?,No.,"No, the individual was seated while performing the task.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is there any verbal communication happening in this scene?,No.,"No, there is no verbal communication happening in this scene.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the video show someone reading a book?,No.,No.,Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What location is shown in the video?,A room with a table.,"The video shows a person sitting at a desk with an open spiral notebook and a pen, indicating that they are engaged in writing or studying.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What activity is being done in the clip?,Writing in a notebook.,"The activity being done in the clip is studying or working on a study material, as indicated by the person's focused demeanor and the presence of notebooks with handwritten notes.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What object is being used to write?,A pen.,A spiral-bound notebook is being used to write.,Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What item is on the table besides the notebook?,Opened books.,A blue pen is on the table besides the notebook.,Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the notebook on a flat surface?,"Yes, on a table.",Yes.,Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What color is the pen being used?,Blue.,The pen being used is blue.,Action Caption
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person using both hands to write?,"Yes, one to hold and one to write.","Yes, the person is using both hands to write.",Action Caption
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Has the pen made contact with the paper?,Yes.,"Yes, the pen has made contact with the paper.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is there a book on the table?,Yes.,Yes.,Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, do I flip the book page before writing on it?",No,"No, the person does not flip the book page before writing on it.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, do I write with a pen after sitting at the table?",Yes,"Yes, you write with a pen after sitting at the table.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the writing occur before closing the notebook?,Yes,"No, the writing does not occur before closing the notebook.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Do I start writing before opening the book?,No,"Yes, the person opens the book and starts writing.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"Before closing the notebook, what event occurs in the video?",Writing on it,"Before closing the notebook, the person points to a specific section of the page and then closes it.",What event order
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What is done prior to sitting at the table in the video?,Entering the room,"Prior to sitting at the table, a person is seen writing in a spiral notebook.",What event order
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What is the setting of the scene in the video clip?,In an apartment.,"The setting of the scene is a wooden desk with two open notebooks, one on each side.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Who is present in this clip?,A woman writing and another woman interacting with her.,"Two individuals are present in the clip, one sitting at a desk and another standing behind them.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What objects are noticeable in the video?,A book and a pen.,"Objects noticeable in the video include a wooden desk, open notebooks with handwritten notes and diagrams, a blue pen, and a black spiral notebook.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What activities are being performed?,Writing in a book and interacting.,"The person is writing in a spiral notebook, taking notes on an open book, and appears to be engaged in studying or working.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,How can we describe the movement in the clip?,Gentle and focused on writing.,The movement in the clip is a continuous and focused action of writing on a spiral notebook.,Action Caption
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the individual write with her right hand?,Yes.,"Yes, the individual writes with her right hand.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is there another person besides the one writing?,Yes.,"Yes, another person is partially visible on the left side of the frame.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the setting a public place?,No.,No.,Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Do we see any electronic devices being used?,No.,"No, there are no electronic devices being used in the image.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What happens before picking up the pen in the video?,Sitting at the table,"Before picking up the pen, the person is seen writing in a spiral notebook.",What event order
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, does the interaction with woman A happen before writing in the notebook?",No,"No, the interaction with woman A does not happen before writing in the notebook. The video shows a person actively writing in a spiral-bound notebook while sitting at a table.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the book opened before picking up the pen?,Yes,Yes.,Order Judging(Y/N)
