"video_id","question","answer","pred_answer","task"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Do I walk along the water before walking under the trees as shown in the clip?","Yes","Yes, you walk along the water before walking under the trees as shown in the clip.","Order Judging(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","In the video sequence, what occurs before walking on the field?","Being outdoors","Before walking on the field, a person is seen walking on the sidewalk, moving away from the camera.","What event order"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What event takes place before walking under the trees in the clip?","Walking along the water","A person is seen walking under the trees, possibly enjoying the serene atmosphere.","What event order"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What is the setting of the scenario seen in the video?","A residential area with palm trees and walkways.","The setting of the scenario is a serene and tranquil outdoor area, possibly a park or a garden, with palm trees swaying gently in the breeze, a gazebo, and a paved pathway.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What can be seen in the background of the video frame?","Houses, streetlights, and a clear sky.","In the background, there is a road with a car driving by, a person walking, and a gazebo.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What are the dominant features of the environment in this clip?","Landscaped pathways, streetlamps, and tropical foliage.","The dominant features of the environment in this clip include a serene street scene with palm trees, a gazebo, and a pathway.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Can you characterize the location shown in the video?","A well-maintained suburban neighborhood.","The location shown in the video is a serene and well-maintained park or garden area, characterized by palm trees, a gazebo, and a paved pathway.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What action is being undertaken in the new frames?","Walking along a residential street.","A person is seen walking towards the camera in the new frames.","Action Caption"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Is there any sign of wildlife in the frames provided?","No.","No, there are no signs of wildlife in the frames provided.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Did the person in the video use any transportation other than walking?","No.","Yes, the person in the video used a bicycle to navigate the area.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Does the footage include any sporting activities?","No.","Yes, the video includes a person riding a bicycle in the foreground, adding a dynamic element to the otherwise serene setting.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Is the person in the video engaging with the environment, like sitting or touching?","No.","Yes, the person in the video is seen sitting on a bench and touching the ground.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Did I tour the park before walking on the walkways?","Yes","Yes, you can see a person walking on the walkways before you.","Order Judging(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What do I do before touring the park?","Nothing, it is the first activity","Before touring the park, I turn left and walk towards the palm trees.","What event order"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Did I walk through the park before going home?","Yes","Yes, you can see a person walking through the park before going home.","Order Judging(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What environment is depicted in this video clip?","An outdoor, paved area with street lamps.","The video depicts a serene and tranquil environment with a person walking on the sidewalk, a person riding a bicycle, a person walking on the sidewalk, a person standing near a stop sign, a person riding a bicycle, and a person walking on the sidewalk.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What action am I performing in this clip?","Walking on a pavement outdoors.","You are riding a bicycle and passing a person.","Action Caption"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Do I interact with anyone in this video clip?","No.","No, there is no interaction with anyone in this video clip.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What is the setting of this video clip?","The setting is an outdoor pavement in a residential area.","The setting of the video clip is a quiet residential area during dusk or early evening, with a calm street and a few parked cars.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What time of day is depicted in this frame?","It appears to be twilight or early evening.","The time of day depicted in this frame is dusk or early evening, as indicated by the low light conditions and the presence of a person walking on the sidewalk.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What elements indicate that this is a residential area?","The presence of housing structures and lack of commercial signs.","The presence of a car parked on the side of the road, a bicycle leaning against a pole, and a few pedestrians walking along the sidewalk indicate a residential area.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","What type of path is the person on in the video?","The person is on a paved walkway.","The person is on a sidewalk in the video.","Scene Summary"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Does the scene suggest a leisurely or rushed pace?","The scene suggests a leisurely pace.","The scene suggests a leisurely pace, as indicated by the relaxed posture of the person in the foreground and the absence of any significant movement or activity in the background.","Action Caption"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Does the person interact with any objects in the scene?","No.","Yes, the person is seen walking on the sidewalk, passing by a parked car, and interacting with a mobile phone.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Is the person traveling with someone else?","No.","Yes, the person is seen walking with another individual in the distance.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Does the video capture any animals in the scene?","No.","No, the video does not capture any animals.","Whether Something Happened(Y/N)"
"0fa75cb3-c4a0-4232-bdc4-15116ed39d88","Does the individual seem to be lost or searching for directions?","No.","Yes, the individual appears to be lost or searching for directions, as they are walking along the sidewalk and looking around.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What is depicted in the scene of the video clip?","A person relaxing on a couch holding an e-reader.","The scene depicts a person sitting on a couch, holding a white tablet, and reading a book.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","What location is shown in the video clip?","Inside a house.","The video clip shows a cozy living room with a comfortable couch, a chair, and a table with a few items on it.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Describe the setting where the action takes place.","A living room with a dining area in the background.","The setting is a cozy living room with a comfortable couch, a chair, and a coffee table. The room is warmly lit, creating a relaxed atmosphere.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","How is the environment arranged in the video clip?","A cozy arrangement with a couch, curtain, and dining set.","The environment is arranged with a cozy living room setting, featuring a comfortable couch, a chair, a table, and a window with curtains.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","What is the subject doing in the video?","Resting and perhaps beginning to read an e-book.","The subject is engrossed in reading a book.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Can you provide an overview of the action in this clip?","Leisurely activities involving electronic devices at home.","The clip features a person sitting on a couch, holding a white tablet with both hands, and reading from it. The background shows a cozy living room with a comfortable couch, a coffee table, and a few decorative items. The person appears to be deeply engaged in their reading, with the focus on the tablet and the content displayed on its screen.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video capture the person sitting on the couch?","Yes.","Yes, the video captures the person sitting on the couch, holding the tablet and reading the text.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the person in the video engaged in a strenuous activity?","No.","No.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What is the setting of the scene in the clip?","The setting is inside a house.","The setting of the scene is a cozy living room with a comfortable couch, a coffee table, and a chair.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Where was the reading activity taking place?","The reading took place on a couch.","The reading activity was taking place in a cozy living room.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","What object is prominently featured in the scene?","A tablet is prominently featured.","A white e-reader is prominently featured in the scene.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","What is the room's appearance in the video clip?","The room appears to be a living area.","The room has a cozy atmosphere with a couch, a chair, a table, and a lamp.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","What activity is the subject engaged in?","The subject is engaged in reading a book.","The subject is engaged in reading a book.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Describe the posture of the person in the action.","The person is sitting with legs up on the couch.","The person is lying on their side on the couch, with one leg extended and the other bent at the knee.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Does the clip show a person reading a physical book?","No.","No, the clip does not show a person reading a physical book; it only shows a person holding a white e-reader displaying text.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the subject standing while reading?","No.","No, the subject is sitting on the couch while reading.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video capture multiple people in the room?","No.","Yes, the video captures multiple people in the room, including the person holding the tablet and the person sitting on the couch.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video show a daytime setting?","No.","No.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What setting is shown in the video?","A house interior is shown in the video.","The video shows a cozy indoor setting with a person lounging on a couch, surrounded by a comfortable and inviting environment.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Explain the immediate scene in the video?","The video captures a moment of domestic relaxation.","The video features a person lying on a couch, engrossed in reading a white e-reader. The background shows a cozy living room with a comfortable couch, a coffee table, and a few decorative items. The person is dressed in a beige shirt and blue jeans, and the room is softly lit, creating a relaxed and inviting atmosphere.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Can you describe the motion occurring in the clip?","There is minimal motion, mainly of holding a tablet.","The motion in the clip is consistent, with the person occasionally shifting their position slightly, indicating movement.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","How would you caption the video's current activity?","Leisure time: Engrossed in digital reading.","The caption could be 'A person immerses themselves in a digital world, surrounded by the tranquility of a cozy living room, as they delve into a captivating e-book.'","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video show a person standing up?","No.","No, the video does not show a person standing up; it focuses on the person sitting on the couch and reading the e-reader.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the video capturing outdoor activities?","No.","No, the video does not show any outdoor activities.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video depict a social gathering?","No.","No, the video does not depict a social gathering. It focuses on the individual's leisurely activity of reading a book.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the individual in the video interacting with others?","No.","No, the individual is not interacting with others in the video.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the scene taking place in a work environment?","No.","No.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What is the main activity depicted in this video scene?","Reading a book on a tablet.","The main activity depicted in this video scene is a person reading a book on an e-reader.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Where is this scene taking place?","Inside a house.","This scene is taking place in a cozy living room.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","How is the reader positioned in this scenario?","Relaxed on a couch with feet up.","The reader is positioned comfortably on the couch, with their legs crossed and hands resting on their lap, engrossed in the content displayed on the e-reader.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Can you describe the posture of the reader in this clip?","The reader is lying back with feet propped up.","The reader is comfortably reclined on the couch, with their legs crossed and hands resting on their lap, engrossed in the content on the e-reader.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","What is the focal point of this particular frame?","The tablet displaying text.","The focal point of this particular frame is the person's hands and the white e-reader, which is displaying a page of text.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","What does the stillness of the frame indicate about the action?","It indicates a calm and stationary activity.","The stillness of the frame indicates that the person is engaged in a quiet and focused activity, likely reading or writing, as they remain seated with minimal movement.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video show any social interaction?","No.","No, the video does not show any social interaction.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the reader changing positions frequently in this clip?","No.","Yes, the reader is seen changing positions frequently throughout the clip.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the environment indicate a public or private space?","A private space.","The environment appears to be a private space, as indicated by the presence of a bookshelf and a cozy atmosphere.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the reader make use of any physical book in the scene?","No.","Yes, the reader occasionally glances at a physical book, indicating a preference for traditional reading materials.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is there any indication of the reader being disturbed or interrupted?","No.","No, there is no indication of the reader being disturbed or interrupted.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What does the video show in the indoor setting?","Someone sitting on a couch using a tablet.","The video shows a person lying on a couch, engrossed in reading a white e-reader.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Where is the person located in the video?","The person is on the couch inside a house.","The person is located in a cozy living room.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","How is the person positioned in this section of the video?","They are sitting with legs on the couch.","The person is lying on their side on a couch, with their legs bent and feet resting on the armrest.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","What is the person doing with their legs in the video?","They are moving their legs on the couch.","The person is sitting cross-legged on the couch with their legs crossed.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","How is the tablet being utilized in the video?","The tablet is being held and read from.","The tablet is being used to read a book, as the person is seen holding the tablet and reading the text on the screen.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Is the individual in the video eating?","No.","No, the individual is not eating; they are focused on reading the e-reader.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video show the person lying down on the couch?","No.","No, the video does not show the person lying down on the couch; it only shows the person holding the e-reader.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is there a pet visible in the video clip?","No.","No, there is no pet visible in the video clip.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video depict any outdoor scenes?","No.","No, the video does not depict any outdoor scenes.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the person in the video talking on the phone?","No.","No, the person is not talking on the phone; they are focused on the e-reader.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I sit on the couch before reading the book on the tablet?","Yes","No, you didn't sit on the couch before reading the book on the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I move my legs on the couch before using the tablet?","Yes","No, you did not move your legs on the couch before using the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Was I in the house before I sat on the couch?","Yes","Yes, you were in the house before you sat on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I use the tablet before moving my legs on the couch?","No","No, you did not use the tablet before moving your legs on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Was the tablet in my hands before I sat on the couch?","No","No, the tablet was not in my hands before I sat on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What happens just before I read the book on the tablet?","Sitting on the couch.","Just before I read the book on the tablet, the person is seen holding the tablet with both hands, adjusting the text on the screen, and then turning it off.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","What setting is depicted in the provided video clip?","A person sitting on a couch in a house.","The video clip depicts a cozy indoor setting, likely a living room, with a person lying on a couch, engrossed in reading a white e-reader.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","What furnishings are visible in the video?","A couch, chair, and a dining area in the background.","The video shows a cozy living room with a couch, a table, and a few decorative items.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Describe the atmosphere of the room shown in the video?","The room appears to be tidy and comfortably lit.","The room has a cozy and comfortable atmosphere, with soft lighting and a warm color palette.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Describe the posture of the individual in the video?","They are seated with their legs up on the couch.","The individual is lying on their back with their legs crossed, holding a white e-reader with text on the screen.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Can you summarize the person's behavior in the video?","They are relaxing and using an electronic device.","The person is sitting cross-legged on a couch, holding a white e-reader with text on the screen, and appears to be reading or looking at the e-reader.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Is there any noticeable movement or gesture in the video?","The person raised their hands at some point.","No, there is no noticeable movement or gesture in the video.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Did the person in the video adjust their position on the couch?","Not shown in the given frame.","Yes, the person in the video adjusted their position on the couch by shifting their legs and sitting up slightly.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the individual in the video communicating with someone else?","No, not visibly.","No, the individual is not communicating with someone else; they are focused on their own reading experience.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video indicate that the person is multitasking?","No, they appear focused on the tablet.","Yes, the video indicates that the person is multitasking by simultaneously reading and using the e-reader.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the person standing up at any point in the video?","No, they are seated throughout.","No, the person is not standing up; they are sitting on the couch.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I move my legs on the couch before using the tablet?","Yes","No, you didn't move your legs on the couch before using the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I raise my hands before sitting on the couch?","No","No, you didn't raise your hands before sitting on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Was I sitting on the couch before raising my hands?","Yes","Yes, you were sitting on the couch before raising your hands.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I use the tablet after sitting on the couch?","Yes","Yes, you did use the tablet after sitting on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What did I do just before using the tablet in the house?","Sat on the couch","I just laid down on the couch and read a book.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","What did I do just before raising my hands?","Used the tablet","I was reading a book.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","Is the tablet used after sitting on the couch as shown in the clip?","Yes","Yes, the tablet is used after sitting on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, is the tablet picked up before legs are placed on the couch?","Yes","Yes, the tablet is picked up before legs are placed on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does sitting on the couch happen after raising hands in the sequence?","No","No, the sequence does not involve sitting on the couch after raising hands.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What is the setting of the video clip?","The setting is inside a house.","The setting of the video clip is a cozy living room with a comfortable couch, a table, and a few decorative items.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Where is the person situated in this scene?","The person is sitting on the couch.","The person is situated on a couch in a cozy living room.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","What object is the person interacting with?","The person is holding and using a tablet.","The person is interacting with an e-reader.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Describe the person's posture in the video.","The person is reclined with feet up on the couch.","The person is lying on their back with their legs crossed, holding a white e-reader in their hands.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Is the person reading a book on the tablet?","Yes.","No, the person is not reading a book on the tablet.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the scene show an interaction with digital technology?","Yes.","Yes, the scene shows an interaction with digital technology as the person is holding a white e-reader, which is a device used for reading electronic books.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the individual standing while using the tablet?","No.","No, the individual is sitting on the couch while using the tablet.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Has the person positioned themselves comfortably for tablet use?","Yes.","Yes, the person is comfortably positioned on the couch, with their feet propped up on the couch and their legs crossed.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video show the person watching TV?","No.","No, the video does not show the person watching TV; it focuses on the person reading a book.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, did I use the tablet before sitting on the couch?","No","Yes, you did use the tablet before sitting on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I raise my hands before holding the tablet?","No","No, you didn't raise your hands before holding the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, was I already seated on the couch before using the tablet?","Yes","No, you were already seated on the couch before using the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Was the tablet in my hand before I used it?","Yes","No, the tablet was not in my hand before I used it.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What occurs just before I hold the tablet in the video?","I sit on the couch","Just before I hold the tablet, the person is lying on the couch with their feet propped up on the couch.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","What action takes place before using the tablet?","I hold the tablet","Before using the tablet, the person lies on the couch with their feet propped up, indicating they are preparing to read or type something on the tablet.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, did I move my legs on the couch before using the tablet?","Yes","No, the person did not move their legs on the couch before using the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, is the tablet held before raising hands?","Yes","Yes, the tablet is held before raising hands.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, does sitting on the couch happen before moving legs on the couch?","Yes","Yes, sitting on the couch happens before moving legs on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What happens before I use the tablet in the video?","I sit on the couch and move my legs","Before using the tablet, the person is lying on the couch with their feet propped up on the couch.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","What action is performed just before raising hands in the video?","Using the tablet","Just before raising hands, the person is seen holding the e-reader with both hands, indicating they are about to start reading or have just finished reading.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","What do I do right before moving my legs on the couch?","I sit on the couch","I sit up on the couch.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, what takes place prior to holding the tablet?","I sit on the couch","Prior to holding the tablet, the person is lying on the couch with their feet propped up on the couch.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","What is the depicted scenario in this video frame?","A person sitting on a couch using a tablet.","The video frame depicts a person lying on a couch, holding an e-reader with a white cover and displaying text on the screen. The background shows a cozy living room with a couch, pillows, and a table with a lamp.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Can you summarize the environment in the video clip?","The environment is a cozy living room with a person on the couch.","The video shows a cozy living room with a beige couch, a blue cushion, and a white wall in the background. The room is dimly lit, creating a calm and relaxed atmosphere.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Offer a caption for the ongoing activity in the video?","Enjoying digital content from the comfort of the couch.","'Indigo E-reader: A Quiet Reading Experience'","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Is the person in the video standing up?","No.","No, the person is sitting on the couch.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video capture the individual walking around?","No.","No, the video does not capture the individual walking around; it focuses on the person sitting on the couch and reading the e-reader.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is there a group of people in the video clip?","No.","No, there are no other people visible in the video clip.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the frame show the person cooking in the kitchen?","No.","No, the frame does not show the person cooking in the kitchen.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the person in the video engaging in a conversation?","No.","No, the person is not engaging in a conversation; they are simply reading a book.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I sit on the couch before using the tablet?","Yes.","No, you didn't sit on the couch before using the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I hold the tablet before sitting on the couch?","No.","No, you didn't hold the tablet before sitting on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I sit down after picking up the tablet?","Yes.","No, you didn't sit down after picking up the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, what do I do just before sitting on the couch?","There is no information on actions prior.","You sit on the couch with your feet propped up.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","In the sequence, what happens before I use the tablet?","I hold the tablet.","Before using the tablet, the person is lying on the couch with their legs crossed, holding the tablet in front of them.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","Does the action of sitting on the couch happen before using the tablet?","Yes","No, the action of sitting on the couch happens after using the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does raising hands occur before sitting on the couch?","No","No, raising hands do not occur before sitting on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is using the tablet done after sitting on the couch?","Yes","Yes, the person is seen holding the tablet in their lap, indicating that they have finished reading or viewing the content on the screen.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What happens before using the tablet?","Sitting on the couch and holding the tablet","Before using the tablet, the person is lying on the couch with their legs crossed, holding the tablet in front of them.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","What occurs just before raising hands?","Using the tablet","Just before raising hands, the person's legs are crossed, and they are wearing socks.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What environment surrounds the individual in the video?","An apartment setting.","The individual is surrounded by a warm, well-lit environment, likely a study area, with a wooden floor and a window in the background.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What activity is taking place in this particular setting?","Writing in a book with a pen.","The activity taking place is a person engaged in studying or working on a task, as indicated by their focused demeanor and the presence of a notebook and a book.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Was the person depicted cooking in the kitchen?","No.","No, the person was not cooking in the kitchen/INFO","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Did any outdoor activity occur in this video?","No.","No.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Was the individual standing while performing the task?","No.","No, the individual was seated while performing the task.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is there any verbal communication happening in this scene?","No.","No, there is no verbal communication happening in this scene.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the video show someone reading a book?","No.","No.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What location is shown in the video?","A room with a table.","The video shows a person sitting at a desk with a spiral notebook and a pen, indicating an indoor setting, likely a study or work area.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What activity is being done in the clip?","Writing in a notebook.","The activity being done in the clip is studying or working on a notebook.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What object is being used to write?","A pen.","A spiral-bound notebook.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What item is on the table besides the notebook?","Opened books.","A blue pen is on the table.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the notebook on a flat surface?","Yes, on a table.","Yes.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What color is the pen being used?","Blue.","The pen being used is blue.","Action Caption"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the person using both hands to write?","Yes, one to hold and one to write.","Yes","Action Caption"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Has the pen made contact with the paper?","Yes.","Yes, the pen has made contact with the paper, as indicated by the visible ink marks on the page.","Whether Something Happened(Y/N)"
