video_id,question,answer,pred_answer,task
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Is there any sign of wildlife in the frames provided?,No.,"No, there are no signs of wildlife in the frames provided.",Whether Something Happened(Y/N)
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Did the person in the video use any transportation other than walking?,No.,"Yes, the person in the video used a bicycle to navigate the area.",Whether Something Happened(Y/N)
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Does the footage include any sporting activities?,No.,"Yes, the footage includes a person walking on the sidewalk, adding a sense of movement to the otherwise static scene.",Whether Something Happened(Y/N)
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,"Is the person in the video engaging with the environment, like sitting or touching?",No.,The person in the video is not engaging with the environment; they are walking and moving around the area.,Whether Something Happened(Y/N)
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Did I tour the park before walking on the walkways?,Yes,"Yes, you can see a person walking on the walkways of the park before you.",Order Judging(Y/N)
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What do I do before touring the park?,"Nothing, it is the first activity","I walk towards the camera, passing by the palm trees and the gazebo.",What event order
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Did I walk through the park before going home?,Yes,"Yes, the person in the video is seen walking through the park before heading home.",Order Judging(Y/N)
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What environment is depicted in this video clip?,"An outdoor, paved area with street lamps.","The video clip depicts a serene suburban environment with a paved road, palm trees, and a clear sky.",Scene Summary
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What action am I performing in this clip?,Walking on a pavement outdoors.,I am walking towards the camera and then turning around to face the camera.,Action Caption
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Do I interact with anyone in this video clip?,No.,"No, there is no interaction with anyone in this video clip.",Whether Something Happened(Y/N)
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What is the setting of this video clip?,The setting is an outdoor pavement in a residential area.,"The setting of the video clip is a quiet residential street at dusk or early evening, with a calm atmosphere and a few pedestrians visible.",Scene Summary
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What time of day is depicted in this frame?,It appears to be twilight or early evening.,"The time of day depicted in this frame is dusk or early evening, as indicated by the dim lighting and the presence of a person walking on the sidewalk.",Scene Summary
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What elements indicate that this is a residential area?,The presence of housing structures and lack of commercial signs.,"The residential area is indicated by the presence of houses with visible windows, a car parked on the side of the road, and a street lamp on the sidewalk.",Scene Summary
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What type of path is the person on in the video?,The person is on a paved walkway.,The person is on a curved path that leads towards the camera.,Scene Summary
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Does the scene suggest a leisurely or rushed pace?,The scene suggests a leisurely pace.,"The scene suggests a leisurely pace, as there are no people visible in the immediate vicinity, and the person in the foreground appears to be walking or standing still, possibly taking a break or observing the surroundings.",Action Caption
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Does the person interact with any objects in the scene?,No.,"Yes, the person is seen walking on the sidewalk, passing by a parked car, and interacting with a mobile phone.",Whether Something Happened(Y/N)
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Is the person traveling with someone else?,No.,"Yes, the person is seen walking alongside the person in the video.",Whether Something Happened(Y/N)
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Does the video capture any animals in the scene?,No.,"No, there are no animals visible in the scene.",Whether Something Happened(Y/N)
0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Does the individual seem to be lost or searching for directions?,No.,"Yes, the individual appears to be lost or searching for directions, as they are walking along the sidewalk and looking in various directions.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What is depicted in the scene of the video clip?,A person relaxing on a couch holding an e-reader.,"The scene depicts a person sitting on a couch in a cozy living room, engrossed in reading a book.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,What location is shown in the video clip?,Inside a house.,"The video clip shows a cozy living room with a comfortable couch, a coffee table, and a wall-mounted lamp.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Describe the setting where the action takes place.,A living room with a dining area in the background.,"The setting is a cozy living room with a modern decor, featuring a comfortable couch, a coffee table, and a few decorative elements such as a plant and a small sculpture. The room is well-lit, with a ceiling light fixture providing illumination.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,How is the environment arranged in the video clip?,"A cozy arrangement with a couch, curtain, and dining set.","The environment is arranged with a cozy living room setting, featuring a comfortable couch, a coffee table, and a chair. The room is dimly lit, creating a calm and relaxed atmosphere.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,What is the subject doing in the video?,Resting and perhaps beginning to read an e-book.,The subject is engrossed in reading a book.,Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Can you provide an overview of the action in this clip?,Leisurely activities involving electronic devices at home.,"The video begins with a person sitting on a couch in a cozy living room, holding a white tablet with a black screen. The person is dressed in blue jeans and white socks, and the room is warmly lit with soft lighting. The person is seen reading the tablet's screen, which displays a page of text. The background shows a comfortable living room with a couch, a chair, and a coffee table. The person continues to read the tablet, occasionally glancing at the screen and adjusting their position slightly. The scene remains consistent throughout, with the person maintaining a relaxed posture and the room's ambiance remaining warm and inviting.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Does the video capture the person sitting on the couch?,Yes.,"Yes, the video captures the person sitting on the couch, holding the tablet, and reading the text on the screen.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the person in the video engaged in a strenuous activity?,No.,No.,Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What is the setting of the scene in the clip?,The setting is inside a house.,"The setting of the scene is a cozy living room with a comfortable couch, a coffee table, and a dining area in the background.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Where was the reading activity taking place?,The reading took place on a couch.,The reading activity was taking place in a cozy living room.,Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,What object is prominently featured in the scene?,A tablet is prominently featured.,A white e-reader is prominently featured in the scene.,Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,What is the room's appearance in the video clip?,The room appears to be a living area.,"The room has a cozy ambiance with a beige sofa, a white wall, and a white ceiling. The walls are adorned with a few decorative items, and there is a white lamp on the left side of the room.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,What activity is the subject engaged in?,The subject is engaged in reading a book.,The subject is engaged in reading a book.,Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Describe the posture of the person in the action.,The person is sitting with legs up on the couch.,"The person is lying on their side on the couch, with their legs crossed and feet resting on the couch. They are holding the e-reader with both hands, and their legs are crossed at the ankles.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Does the clip show a person reading a physical book?,No.,"No, the clip does not show a person reading a physical book; it focuses on the person's hands holding a white e-reader displaying text.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the subject standing while reading?,No.,"No, the subject is sitting on the couch while reading.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video capture multiple people in the room?,No.,"Yes, the video captures multiple people in the room, including the person holding the tablet and the person sitting on the couch.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video show a daytime setting?,No.,"No, the video does not show a daytime setting; it is set indoors.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What setting is shown in the video?,A house interior is shown in the video.,"The video shows a cozy living room setting with a person lounging on a couch, holding a white e-reader, and reading a book. The room is well-lit, with a comfortable couch, a table with a laptop, and a chair in the background.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Explain the immediate scene in the video?,The video captures a moment of domestic relaxation.,"The video features a person lying on a couch in a cozy living room, engrossed in reading a white e-reader. The room is warmly lit, with a comfortable couch, a coffee table, and a dining table visible in the background. The person is dressed in a beige shirt and blue jeans, and they are holding the e-reader with both hands, focusing intently on the screen. The room's decor includes a few items on the coffee table, such as a book and a remote control. The overall atmosphere is relaxed and inviting, suggesting a quiet and peaceful moment of leisure.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Can you describe the motion occurring in the clip?,"There is minimal motion, mainly of holding a tablet.","The motion in the clip is consistent, with the person sitting on the couch and the book being held by the person's hands. The background remains unchanged throughout the clip, maintaining the same setting and ambiance.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,How would you caption the video's current activity?,Leisure time: Engrossed in digital reading.,"The video's current activity is a person comfortably seated on a couch, holding an e-reader, and reading a book.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Does the video show a person standing up?,No.,"No, the video does not show a person standing up; it focuses on the person sitting on the couch and reading a book.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the video capturing outdoor activities?,No.,"No, the video does not show any outdoor activities. It focuses on indoor activities such as reading and relaxing.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video depict a social gathering?,No.,"No, the video does not depict a social gathering. It focuses on a person reading a book in a relaxed setting.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the individual in the video interacting with others?,No.,"No, the individual is not interacting with others in the video.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the scene taking place in a work environment?,No.,No.,Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What is the main activity depicted in this video scene?,Reading a book on a tablet.,The main activity depicted in this video scene is a person engrossed in reading a book on a couch.,Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Where is this scene taking place?,Inside a house.,"The scene is taking place in a cozy living roomNECTORIA, a modern living space with a comfortable couch, a dining area with a table and chairs, and a well-lit room in the background.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,How is the reader positioned in this scenario?,Relaxed on a couch with feet up.,The person is lying on a couch with their legs crossed and feet resting/INFO,Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Can you describe the posture of the reader in this clip?,The reader is lying back with feet propped up.,"The reader is comfortably reclined on the couch, with their legs crossed and feet resting on the armrest. They are holding the e-reader with both hands, and their legs are crossed at the ankles.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,What is the focal point of this particular frame?,The tablet displaying text.,"The focal point of this particular frame is the person's hands and the white e-reader device, which is being held in their lap.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,What does the stillness of the frame indicate about the action?,It indicates a calm and stationary activity.,"The stillness of the frame suggests a moment of relaxation and focus, as the person is deeply engrossed in their reading activity.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Does the video show any social interaction?,No.,"No, the video does not show any social interaction. It focuses solely on the individual's engagement with the e-reader.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the reader changing positions frequently in this clip?,No.,"Yes, the reader is seen changing positions frequently, shifting their position on the couch and occasionally shifting their legs.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the environment indicate a public or private space?,A private space.,"The environment appears to be a private space, as indicated by the presence of a dining table and chairs in the background, suggesting a home setting.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the reader make use of any physical book in the scene?,No.,"No, the reader does not make use of any physical book in the scene.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is there any indication of the reader being disturbed or interrupted?,No.,"Yes, the reader appears to be interrupted by a sudden movement or sound outside the frame, as indicated by the sudden movement of the person sitting on the couch.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What does the video show in the indoor setting?,Someone sitting on a couch using a tablet.,"The video shows a person sitting on a couch in an indoor setting, holding a white e-reader with text on the screen. The background includes a dining table with chairs, a potted plant, and a vase on a table.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Where is the person located in the video?,The person is on the couch inside a house.,"The person is located in a cozy living room, comfortably seated on a brown couch.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,How is the person positioned in this section of the video?,They are sitting with legs on the couch.,"The person is lying on a beige couch with their legs crossed, holding a white e-reader with both hands, and appears to be reading or looking at the e-reader.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,What is the person doing with their legs in the video?,They are moving their legs on the couch.,The person is sitting cross-legged on a couch with their legs crossed.,Action Caption
879dd163-7588-45d1-9466-a5deabc59167,How is the tablet being utilized in the video?,The tablet is being held and read from.,"The tablet is being used to read a book, as the person is seen holding the tablet with both hands, flipping through the pages, and reading the text.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Is the individual in the video eating?,No.,"No, the individual is not eating; they are focused on the e-reader.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video show the person lying down on the couch?,No.,"Yes, the video shows the person lying down on the couch.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is there a pet visible in the video clip?,No.,"No, there is no pet visible in the video clip.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video depict any outdoor scenes?,No.,"No, the video does not depict any outdoor scenes. The focus remains on the indoor setting throughout the video.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the person in the video talking on the phone?,No.,"No, the person is not talking on the phone; they are focused on the book.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I sit on the couch before reading the book on the tablet?,Yes,"No, you didn't sit on the couch before reading the book on the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I move my legs on the couch before using the tablet?,Yes,"No, you did not move your legs on the couch before using the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Was I in the house before I sat on the couch?,Yes,"Yes, you were in the house before you sat on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I use the tablet before moving my legs on the couch?,No,"Yes, you can see the tablet on your lap before you moved your legs on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Was the tablet in my hands before I sat on the couch?,No,"Yes, the tablet was in your hands before you sat on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What happens just before I read the book on the tablet?,Sitting on the couch.,"Just before I read the book on the tablet, the person puts their feet up on the couch and adjusts their position slightly.",What event order
879dd163-7588-45d1-9466-a5deabc59167,What setting is depicted in the provided video clip?,A person sitting on a couch in a house.,"The setting depicted in the video clip is a cozy living room with a comfortable couch, a blue cushion, and a table with a laptop and a few books.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,What furnishings are visible in the video?,"A couch, chair, and a dining area in the background.","The furnishings visible in the video include a couch with blue cushions, a table with a laptop, and a chair.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Describe the atmosphere of the room shown in the video?,The room appears to be tidy and comfortably lit.,"The room has a cozy and inviting atmosphere, with a comfortable couch, a plush blue blanket, and a few scattered items on the floor, suggesting a relaxed and leisurely setting.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Describe the posture of the individual in the video?,They are seated with their legs up on the couch.,The individual is lying on their back with their legs extended and feet resting on the couch.,Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Can you summarize the person's behavior in the video?,They are relaxing and using an electronic device.,"The person is lying on a couch with their legs crossed, holding a white e-reader with text on it, and appears to be reading or looking at the e-reader.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Is there any noticeable movement or gesture in the video?,The person raised their hands at some point.,"No, there is no noticeable movement or gesture in the video, as the person remains seated on the couch with the tablet in their hands throughout the entire duration of the video.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Did the person in the video adjust their position on the couch?,Not shown in the given frame.,"Yes, the person adjusted their position on the couch by sitting up and leaning back slightly.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the individual in the video communicating with someone else?,"No, not visibly.","Yes, the individual is holding a white tablet with text on it, and their hands are visible as they hold the tablet.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video indicate that the person is multitasking?,"No, they appear focused on the tablet.","Yes, the video shows the person holding a tablet and a book simultaneously, indicating that they are multitasking.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the person standing up at any point in the video?,"No, they are seated throughout.",No.,Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I move my legs on the couch before using the tablet?,Yes,"No, you did not move your legs on the couch before using the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I raise my hands before sitting on the couch?,No,"No, you didn't raise your hands before sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Was I sitting on the couch before raising my hands?,Yes,"Yes, you were sitting on the couch before raising your hands.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I use the tablet after sitting on the couch?,Yes,"Yes, you did use the tablet after sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What did I do just before using the tablet in the house?,Sat on the couch,I just laid down on the couch with my feet propped up.,What event order
879dd163-7588-45d1-9466-a5deabc59167,What did I do just before raising my hands?,Used the tablet,I was reading a book.,What event order
879dd163-7588-45d1-9466-a5deabc59167,Is the tablet used after sitting on the couch as shown in the clip?,Yes,"Yes, the tablet is used after sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,"In the video, is the tablet picked up before legs are placed on the couch?",Yes,"No, the tablet is not picked up before legs are placed on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does sitting on the couch happen after raising hands in the sequence?,No,"Yes, the person raises their hands in the sequence, indicating they are sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What is the setting of the video clip?,The setting is inside a house.,"The setting of the video clip is a cozy living room with a brown couch, a blue armchair, and a small table with a few items on it.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Where is the person situated in this scene?,The person is sitting on the couch.,The person is situated on a couch in a cozy living room.,Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,What object is the person interacting with?,The person is holding and using a tablet.,The person is interacting with a white e-reader.,Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Describe the person's posture in the video.,The person is reclined with feet up on the couch.,"The person is lying on a couch with their feet propped up on a pillow, holding a white e-reader with both hands.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Is the person reading a book on the tablet?,Yes.,"No, the person is not reading a book on the tablet.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the scene show an interaction with digital technology?,Yes.,"Yes, the scene shows an interaction with digital technology as the person is holding a white e-reader with text on it, which is a common way to read digital content.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the individual standing while using the tablet?,No.,"No, the individual is lying on the couch while using the tablet.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Has the person positioned themselves comfortably for tablet use?,Yes.,"Yes, the person is lying on their back with their feet propped up on the couch, indicating a comfortable and relaxed posture for tablet use.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video show the person watching TV?,No.,"No, the video does not show the person watching TV; it focuses on the person reading a book.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,"In the video, did I use the tablet before sitting on the couch?",No,"Yes, you can see the tablet on the couch in the first image, indicating that you had it before sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I raise my hands before holding the tablet?,No,"No, you didn't raise your hands before holding the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,"In the video, was I already seated on the couch before using the tablet?",Yes,"Yes, you were already seated on the couch before using the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Was the tablet in my hand before I used it?,Yes,"Yes, the tablet was in my hand before I used it.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What occurs just before I hold the tablet in the video?,I sit on the couch,"Just before I hold the tablet, the person is seen lying on the couch with their feet propped up on the cushions.",What event order
879dd163-7588-45d1-9466-a5deabc59167,What action takes place before using the tablet?,I hold the tablet,"Before using the tablet, the person lies on the couch with their feet propped up on the couch cushions.",What event order
879dd163-7588-45d1-9466-a5deabc59167,"In the video, did I move my legs on the couch before using the tablet?",Yes,"No, the person did not move their legs on the couch before using the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,"In the video, is the tablet held before raising hands?",Yes,"Yes, the tablet is held before raising hands.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,"In the video, does sitting on the couch happen before moving legs on the couch?",Yes,"Yes, the video shows the person sitting on the couch before moving their legs.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What happens before I use the tablet in the video?,I sit on the couch and move my legs,"Before using the tablet, the person lies on the couch with their feet propped up on the cushions.",What event order
879dd163-7588-45d1-9466-a5deabc59167,What action is performed just before raising hands in the video?,Using the tablet,"Just before raising hands, the person is seen holding the e-reader with both hands, indicating they are about to start reading or have just finished reading.",What event order
879dd163-7588-45d1-9466-a5deabc59167,What do I do right before moving my legs on the couch?,I sit on the couch,I adjust the position of the laptop on the couch.,What event order
879dd163-7588-45d1-9466-a5deabc59167,"In the video, what takes place prior to holding the tablet?",I sit on the couch,"Prior to holding the tablet, the person is lying on the couch with their feet propped up on the cushions.",What event order
879dd163-7588-45d1-9466-a5deabc59167,What is the depicted scenario in this video frame?,A person sitting on a couch using a tablet.,"The video frame depicts a person lying on a couch, holding a white e-reader with a blue screen, and reading a book. The background shows a cozy living room with a couch, pillows, and a table with a lamp.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Can you summarize the environment in the video clip?,The environment is a cozy living room with a person on the couch.,"The environment in the video clip is a cozy living room with a brown couch, blue cushions, and a few decorative items on the shelves. The room has a warm and inviting atmosphere, with a table and chairs in the background.",Scene Summary
879dd163-7588-45d1-9466-a5deabc59167,Offer a caption for the ongoing activity in the video?,Enjoying digital content from the comfort of the couch.,"A person is engrossed in reading a book on a white e-reader, comfortably seated on a brown couch with blue cushions.",Action Caption
879dd163-7588-45d1-9466-a5deabc59167,Is the person in the video standing up?,No.,"No, the person is sitting on the couch.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the video capture the individual walking around?,No.,"No, the video does not capture the individual walking around; it focuses on the person sitting on the couch and reading the e-reader.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is there a group of people in the video clip?,No.,"No, there are no people in the video clip.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does the frame show the person cooking in the kitchen?,No.,"No, the frame does not show the person cooking in the kitchen.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is the person in the video engaging in a conversation?,No.,"No, the person is not engaging in a conversation; they are focused on the e-reader.",Whether Something Happened(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I sit on the couch before using the tablet?,Yes.,"No, the person did not sit on the couch before using the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I hold the tablet before sitting on the couch?,No.,"Yes, you held the tablet before sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Did I sit down after picking up the tablet?,Yes.,"No, you didn't sit down after picking up the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,"In the video, what do I do just before sitting on the couch?",There is no information on actions prior.,I adjust the position of the pillows on the couch.,What event order
879dd163-7588-45d1-9466-a5deabc59167,"In the sequence, what happens before I use the tablet?",I hold the tablet.,"Before using the tablet, the person lies on the couch with their legs crossed, holding the tablet in their hands.",What event order
879dd163-7588-45d1-9466-a5deabc59167,Does the action of sitting on the couch happen before using the tablet?,Yes,"No, the action of sitting on the couch happens after using the tablet.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Does raising hands occur before sitting on the couch?,No,"No, raising hands do not occur before sitting on the couch.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,Is using the tablet done after sitting on the couch?,Yes,"Yes, the person is seen holding the tablet in their lap, indicating that they have finished using it.",Order Judging(Y/N)
879dd163-7588-45d1-9466-a5deabc59167,What happens before using the tablet?,Sitting on the couch and holding the tablet,"Before using the tablet, the person lies on the couch with their legs crossed, holding the tablet in their hands.",What event order
879dd163-7588-45d1-9466-a5deabc59167,What occurs just before raising hands?,Using the tablet,"Just before raising hands, the person is seen holding the e-reader with both hands, indicating they are about to start reading or have just finished reading.",What event order
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What environment surrounds the individual in the video?,An apartment setting.,"The individual is surrounded by a warm, well-lit environment, likely a study area or a room designed for studying.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What activity is taking place in this particular setting?,Writing in a book with a pen.,"The activity taking place is studying or working on a task, as indicated by the person's focused demeanor and the presence of a notebook and a book.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Was the person depicted cooking in the kitchen?,No.,"No, the person was not cooking in the kitchen; they were simply enjoying a meal.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Did any outdoor activity occur in this video?,No.,"No, there were no outdoor activities observed in this video.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Was the individual standing while performing the task?,No.,"No, the individual was seated while performing the task.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is there any verbal communication happening in this scene?,No.,"No, there is no verbal communication happening in this scene.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the video show someone reading a book?,No.,No.,Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What location is shown in the video?,A room with a table.,"The video shows a person sitting at a desk with a spiral notebook and a pen, indicating a study or work environment.",Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What activity is being done in the clip?,Writing in a notebook.,The activity being done in the clip is studying or working on a notebook.,Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What object is being used to write?,A pen.,A spiral-bound notebook.,Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What item is on the table besides the notebook?,Opened books.,A blue pen is on the table.,Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the notebook on a flat surface?,"Yes, on a table.",Yes.,Scene Summary
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What color is the pen being used?,Blue.,The pen being used is blue.,Action Caption
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person using both hands to write?,"Yes, one to hold and one to write.",Yes.,Action Caption
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Has the pen made contact with the paper?,Yes.,"Yes, the pen has made contact with the paper.",Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is there a book on the table?,Yes.,Yes.,Whether Something Happened(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, do I flip the book page before writing on it?",No,"No, the person does not flip the book page before writing on it.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, do I write with a pen after sitting at the table?",Yes,"Yes, you write with a pen after sitting at the table.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the writing occur before closing the notebook?,Yes,"No, the writing does not occur before closing the notebook.",Order Judging(Y/N)
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Do I start writing before opening the book?,No,"Yes, you start writing before opening the book.",Order Judging(Y/N)
