row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
351,879dd163-7588-45d1-9466-a5deabc59167,Does the environment indicate a public or private space?,A private space.,"The environment indicates a public space, as there is another dining table and chairs visible in the background.",Whether Something Happened(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
352,879dd163-7588-45d1-9466-a5deabc59167,Does the reader make use of any physical book in the scene?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
353,879dd163-7588-45d1-9466-a5deabc59167,Is there any indication of the reader being disturbed or interrupted?,No.,"Yes, the reader's hand is raised to their face, suggesting they might be reading or writing something.",Whether Something Happened(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
354,879dd163-7588-45d1-9466-a5deabc59167,What does the video show in the indoor setting?,Someone sitting on a couch using a tablet.,"The video shows a cozy indoor setting with a person sitting on the couch, engrossed in reading a book.",Scene Summary,no,3,"{
  ""correct"": ""no"",
  ""score"": 3
}"
355,879dd163-7588-45d1-9466-a5deabc59167,Where is the person located in the video?,The person is on the couch inside a house.,The person is located in a cozy living room.,Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
356,879dd163-7588-45d1-9466-a5deabc59167,How is the person positioned in this section of the video?,They are sitting with legs on the couch.,"The person is sitting cross-legged on a beige couch, with their legs crossed and feet resting on the armrest.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
357,879dd163-7588-45d1-9466-a5deabc59167,What is the person doing with their legs in the video?,They are moving their legs on the couch.,The person is sitting cross-legged on the couch with their legs extended.,Action Caption,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
358,879dd163-7588-45d1-9466-a5deabc59167,How is the tablet being utilized in the video?,The tablet is being held and read from.,"The tablet is being used to read a book, with the person's hands actively moving across the screen.",Action Caption,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
359,879dd163-7588-45d1-9466-a5deabc59167,Is the individual in the video eating?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
360,879dd163-7588-45d1-9466-a5deabc59167,Does the video show the person lying down on the couch?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
361,879dd163-7588-45d1-9466-a5deabc59167,Is there a pet visible in the video clip?,No.,"No, there is no pet visible in the video clip.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
362,879dd163-7588-45d1-9466-a5deabc59167,Does the video depict any outdoor scenes?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
363,879dd163-7588-45d1-9466-a5deabc59167,Is the person in the video talking on the phone?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
364,879dd163-7588-45d1-9466-a5deabc59167,Did I sit on the couch before reading the book on the tablet?,Yes,"No, the person did not sit on the couch before reading the book on the tablet.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
365,879dd163-7588-45d1-9466-a5deabc59167,Did I move my legs on the couch before using the tablet?,Yes,"No, the person did not move their legs on the couch before using the tablet.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
366,879dd163-7588-45d1-9466-a5deabc59167,Was I in the house before I sat on the couch?,Yes,"Yes, I was in the house before I sat on the couch.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
367,879dd163-7588-45d1-9466-a5deabc59167,Did I use the tablet before moving my legs on the couch?,No,"Yes, you used the tablet before moving your legs on the couch.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
368,879dd163-7588-45d1-9466-a5deabc59167,Was the tablet in my hands before I sat on the couch?,No,"Yes, the tablet was in my hands before I sat on the couch.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
369,879dd163-7588-45d1-9466-a5deabc59167,What happens just before I read the book on the tablet?,Sitting on the couch.,"Just before I read the book on the tablet, a person walks into the room and sits down next to me.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
370,879dd163-7588-45d1-9466-a5deabc59167,What setting is depicted in the provided video clip?,A person sitting on a couch in a house.,"The setting depicted in the video clip is a cozy living room with a table and chairs, a chandelier hanging from the ceiling, and a window allowing natural light to enter.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
371,879dd163-7588-45d1-9466-a5deabc59167,What furnishings are visible in the video?,"A couch, chair, and a dining area in the background.","The video shows a dining table with chairs, a chandelier hanging from the ceiling, and a window in the background.",Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
372,879dd163-7588-45d1-9466-a5deabc59167,Describe the atmosphere of the room shown in the video?,The room appears to be tidy and comfortably lit.,"The room has a cozy and inviting atmosphere, with soft lighting that creates a warm ambiance. The background features a dining table set for two, adorned with various items such as books, a laptop, and decorative elements like curtains and potted plants.",Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
373,879dd163-7588-45d1-9466-a5deabc59167,Describe the posture of the individual in the video?,They are seated with their legs up on the couch.,"The individual is lying on their back with one leg extended and the other bent at the knee, resting comfortably.",Action Caption,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
374,879dd163-7588-45d1-9466-a5deabc59167,Can you summarize the person's behavior in the video?,They are relaxing and using an electronic device.,"The person is sitting on a couch, holding an e-reader with text displayed on the screen. They appear to be reading or looking at the content of the e-reader while occasionally adjusting their position and interacting with it.",Action Caption,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
375,879dd163-7588-45d1-9466-a5deabc59167,Is there any noticeable movement or gesture in the video?,The person raised their hands at some point.,"No, there is no noticeable movement or gesture in the video.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
376,879dd163-7588-45d1-9466-a5deabc59167,Did the person in the video adjust their position on the couch?,Not shown in the given frame.,"Yes, the person adjusted their position on the couch by moving slightly to the side.",Whether Something Happened(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
377,879dd163-7588-45d1-9466-a5deabc59167,Is the individual in the video communicating with someone else?,"No, not visibly.","Yes, the individual is holding a white tablet with text on it and appears to be communicating or reading something from it.",Whether Something Happened(Y/N),no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
378,879dd163-7588-45d1-9466-a5deabc59167,Does the video indicate that the person is multitasking?,"No, they appear focused on the tablet.","Yes, the video indicates that the person is multitasking by simultaneously reading a book and using their smartphone.",Whether Something Happened(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
379,879dd163-7588-45d1-9466-a5deabc59167,Is the person standing up at any point in the video?,"No, they are seated throughout.",No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
380,879dd163-7588-45d1-9466-a5deabc59167,Did I move my legs on the couch before using the tablet?,Yes,"Yes, the person moved their legs on the couch before using the tablet.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
381,879dd163-7588-45d1-9466-a5deabc59167,Did I raise my hands before sitting on the couch?,No,"No, you didn't raise your hands before sitting on the couch.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
382,879dd163-7588-45d1-9466-a5deabc59167,Was I sitting on the couch before raising my hands?,Yes,"Yes, you were sitting on the couch before raising your hands.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
383,879dd163-7588-45d1-9466-a5deabc59167,Did I use the tablet after sitting on the couch?,Yes,"Yes, the tablet was used after sitting on the couch.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
384,879dd163-7588-45d1-9466-a5deabc59167,What did I do just before using the tablet in the house?,Sat on the couch,I sat on the couch and read a book.,What event order,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
385,879dd163-7588-45d1-9466-a5deabc59167,What did I do just before raising my hands?,Used the tablet,I raised my hands to adjust the screen of the e-reader.,What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
386,879dd163-7588-45d1-9466-a5deabc59167,Is the tablet used after sitting on the couch as shown in the clip?,Yes,"Yes, the tablet is shown being used after sitting on the couch.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
387,879dd163-7588-45d1-9466-a5deabc59167,"In the video, is the tablet picked up before legs are placed on the couch?",Yes,Yes,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
388,879dd163-7588-45d1-9466-a5deabc59167,Does sitting on the couch happen after raising hands in the sequence?,No,"Yes, the person raises their hands to sit on the couch.",Order Judging(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
389,879dd163-7588-45d1-9466-a5deabc59167,What is the setting of the video clip?,The setting is inside a house.,"The setting of the video clip is a cozy living room with a comfortable couch, a table with chairs, and a chandelier hanging from the ceiling.",Scene Summary,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
390,879dd163-7588-45d1-9466-a5deabc59167,Where is the person situated in this scene?,The person is sitting on the couch.,The person is seated on a couch in the living room.,Scene Summary,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
391,879dd163-7588-45d1-9466-a5deabc59167,What object is the person interacting with?,The person is holding and using a tablet.,The person is interacting with a white e-reader displaying text.,Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
392,879dd163-7588-45d1-9466-a5deabc59167,Describe the person's posture in the video.,The person is reclined with feet up on the couch.,"The person is lying on a couch with their legs crossed, holding an e-reader in both hands.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
393,879dd163-7588-45d1-9466-a5deabc59167,Is the person reading a book on the tablet?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
394,879dd163-7588-45d1-9466-a5deabc59167,Does the scene show an interaction with digital technology?,Yes.,"Yes, the scene shows an interaction with digital technology as the person is holding a white tablet displaying text.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
395,879dd163-7588-45d1-9466-a5deabc59167,Is the individual standing while using the tablet?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
396,879dd163-7588-45d1-9466-a5deabc59167,Has the person positioned themselves comfortably for tablet use?,Yes.,"Yes, the person is comfortably seated on a couch with their legs crossed and feet resting on pillows.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
397,879dd163-7588-45d1-9466-a5deabc59167,Does the video show the person watching TV?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
398,879dd163-7588-45d1-9466-a5deabc59167,"In the video, did I use the tablet before sitting on the couch?",No,"No, the person did not use the tablet before sitting on the couch.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
399,879dd163-7588-45d1-9466-a5deabc59167,Did I raise my hands before holding the tablet?,No,"No, you did not raise your hands before holding the tablet.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
400,879dd163-7588-45d1-9466-a5deabc59167,"In the video, was I already seated on the couch before using the tablet?",Yes,"Yes, I was already seated on the couch before using the tablet.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
401,879dd163-7588-45d1-9466-a5deabc59167,Was the tablet in my hand before I used it?,Yes,"Yes, the tablet was in my hand before I used it.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
402,879dd163-7588-45d1-9466-a5deabc59167,What occurs just before I hold the tablet in the video?,I sit on the couch,"Just before I hold the tablet, a person is seen sitting on the couch with their legs crossed and feet resting on the blue cushion.",What event order,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
403,879dd163-7588-45d1-9466-a5deabc59167,What action takes place before using the tablet?,I hold the tablet,"Before using the tablet, the person sits on the couch with their legs crossed and hands resting on their knees.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
404,879dd163-7588-45d1-9466-a5deabc59167,"In the video, did I move my legs on the couch before using the tablet?",Yes,"No, the person did not move their legs on the couch before using the tablet.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
405,879dd163-7588-45d1-9466-a5deabc59167,"In the video, is the tablet held before raising hands?",Yes,Yes,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
406,879dd163-7588-45d1-9466-a5deabc59167,"In the video, does sitting on the couch happen before moving legs on the couch?",Yes,"Yes, sitting on the couch happens before moving legs on it.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
407,879dd163-7588-45d1-9466-a5deabc59167,What happens before I use the tablet in the video?,I sit on the couch and move my legs,"Before using the tablet, I place it on the couch and adjust its position.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
408,879dd163-7588-45d1-9466-a5deabc59167,What action is performed just before raising hands in the video?,Using the tablet,"Just before raising hands, the person is seen holding a white tablet with text on it.",What event order,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
409,879dd163-7588-45d1-9466-a5deabc59167,What do I do right before moving my legs on the couch?,I sit on the couch,I adjust the position of my legs on the couch.,What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
410,879dd163-7588-45d1-9466-a5deabc59167,"In the video, what takes place prior to holding the tablet?",I sit on the couch,"Prior to holding the tablet, the person is sitting on a couch with their legs crossed and appears relaxed.",What event order,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
411,879dd163-7588-45d1-9466-a5deabc59167,What is the depicted scenario in this video frame?,A person sitting on a couch using a tablet.,"The video frame depicts a person sitting on a couch, holding an e-reader with text displayed on the screen. The background shows a dining area with chairs and tables, creating a cozy indoor setting.",Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
412,879dd163-7588-45d1-9466-a5deabc59167,Can you summarize the environment in the video clip?,The environment is a cozy living room with a person on the couch.,"The video shows a cozy living room with a beige sofa, blue cushions, and various decorative items on the walls. The background features a dining table with chairs and a chandelier hanging from the ceiling.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
413,879dd163-7588-45d1-9466-a5deabc59167,Offer a caption for the ongoing activity in the video?,Enjoying digital content from the comfort of the couch.,'Exploring the world of e-books: A cozy reading session in a well-lit living room.',Action Caption,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
414,879dd163-7588-45d1-9466-a5deabc59167,Is the person in the video standing up?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
415,879dd163-7588-45d1-9466-a5deabc59167,Does the video capture the individual walking around?,No.,"No, the video does not capture the individual walking around; it focuses on the person sitting comfortably in a room.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
416,879dd163-7588-45d1-9466-a5deabc59167,Is there a group of people in the video clip?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
417,879dd163-7588-45d1-9466-a5deabc59167,Does the frame show the person cooking in the kitchen?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
418,879dd163-7588-45d1-9466-a5deabc59167,Is the person in the video engaging in a conversation?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
419,879dd163-7588-45d1-9466-a5deabc59167,Did I sit on the couch before using the tablet?,Yes.,"Yes, the person was sitting on the couch before using the tablet.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
420,879dd163-7588-45d1-9466-a5deabc59167,Did I hold the tablet before sitting on the couch?,No.,"Yes, the person was holding the tablet before sitting on the couch.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
421,879dd163-7588-45d1-9466-a5deabc59167,Did I sit down after picking up the tablet?,Yes.,"Yes, the person sat down after picking up the tablet.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
422,879dd163-7588-45d1-9466-a5deabc59167,"In the video, what do I do just before sitting on the couch?",There is no information on actions prior.,I adjust the white tablet on my lap to a comfortable viewing angle.,What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
423,879dd163-7588-45d1-9466-a5deabc59167,"In the sequence, what happens before I use the tablet?",I hold the tablet.,"Before using the tablet, I first adjust my position on the couch and then sit up.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
424,879dd163-7588-45d1-9466-a5deabc59167,Does the action of sitting on the couch happen before using the tablet?,Yes,"No, the action of sitting on the couch happens after using the tablet.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
425,879dd163-7588-45d1-9466-a5deabc59167,Does raising hands occur before sitting on the couch?,No,"Yes, raising hands occur before sitting on the couch.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
426,879dd163-7588-45d1-9466-a5deabc59167,Is using the tablet done after sitting on the couch?,Yes,Yes.,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
427,879dd163-7588-45d1-9466-a5deabc59167,What happens before using the tablet?,Sitting on the couch and holding the tablet,"Before using the tablet, the person is seated on a couch with their legs crossed and one foot resting on the armrest.",What event order,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
428,879dd163-7588-45d1-9466-a5deabc59167,What occurs just before raising hands?,Using the tablet,"Just before raising hands, the person's fingers are poised to touch the screen of the e-reader.",What event order,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
429,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What environment surrounds the individual in the video?,An apartment setting.,"The individual is surrounded by a wooden desk and a chair, creating an environment conducive to studying.",Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
430,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What activity is taking place in this particular setting?,Writing in a book with a pen.,"The activity taking place is studying or working on a study material, as indicated by the open books and notebooks filled with handwritten notes.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
431,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Was the person depicted cooking in the kitchen?,No.,"No, the person was not cooking in the kitchen; they were simply writing.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
432,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Did any outdoor activity occur in this video?,No.,"No, there were no outdoor activities observed in this video.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
433,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Was the individual standing while performing the task?,No.,"No, the individual was seated while performing the task.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
434,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is there any verbal communication happening in this scene?,No.,"No, there is no verbal communication happening in this scene.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
435,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the video show someone reading a book?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
436,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What location is shown in the video?,A room with a table.,The video shows a wooden desk with two open notebooks on it.,Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
437,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What activity is being done in the clip?,Writing in a notebook.,The activity being done in the clip is studying or working on a study material.,Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
438,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What object is being used to write?,A pen.,A spiral-bound notebook.,Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
439,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What item is on the table besides the notebook?,Opened books.,There is a blue pen on the table.,Scene Summary,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
440,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the notebook on a flat surface?,"Yes, on a table.",Yes.,Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
441,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What color is the pen being used?,Blue.,The pen being used is blue.,Action Caption,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
442,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person using both hands to write?,"Yes, one to hold and one to write.",Yes.,Action Caption,yes,4,"{""correct"": ""yes"", ""score"": 4}"
443,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Has the pen made contact with the paper?,Yes.,"Yes, the pen has made contact with the paper.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
444,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is there a book on the table?,Yes.,No.,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
445,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, do I flip the book page before writing on it?",No,"No, the person does not flip the book page before writing on it.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
446,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, do I write with a pen after sitting at the table?",Yes,"Yes, you write with a pen after sitting at the table.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
447,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the writing occur before closing the notebook?,Yes,"No, the writing does not occur before closing the notebook.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
448,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Do I start writing before opening the book?,No,"Yes, you start writing before opening the book.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
449,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"Before closing the notebook, what event occurs in the video?",Writing on it,"Before closing the notebook, the person points to a specific section of text on the right page and then closes it.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
450,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What is done prior to sitting at the table in the video?,Entering the room,"Prior to sitting at the table, the person is seen writing in a spiral notebook.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
451,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What is the setting of the scene in the video clip?,In an apartment.,The setting of the scene is a study or work area with wooden flooring and a desk.,Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
452,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Who is present in this clip?,A woman writing and another woman interacting with her.,"Two individuals are present in the clip, one sitting at a table and another standing nearby.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
453,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What objects are noticeable in the video?,A book and a pen.,"The video shows a person sitting at a table with open notebooks and books, writing in them.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
454,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What activities are being performed?,Writing in a book and interacting.,The person is engaged in writing and taking notes on a spiral-bound notebook.,Scene Summary,no,3,"{
  ""correct"": ""no"",
  ""score"": 3
}"
455,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,How can we describe the movement in the clip?,Gentle and focused on writing.,"The movement in the clip is a series of close-up shots that focus on the person's hands and the open notebooks, capturing their concentration as they write.",Action Caption,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
456,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the individual write with her right hand?,Yes.,"Yes, the individual writes with her right hand.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
457,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is there another person besides the one writing?,Yes.,"Yes, another person is partially visible on the left side of the frame.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
458,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the setting a public place?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
459,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Do we see any electronic devices being used?,No.,"No, no electronic devices are visible in the image.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
460,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What happens before picking up the pen in the video?,Sitting at the table,"Before picking up the pen, the person is seen writing in a spiral notebook.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
461,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, does the interaction with woman A happen before writing in the notebook?",No,"No, the interaction with woman A does not happen before writing in the notebook. The video shows a person actively writing in a spiral-bound notebook while sitting at a table.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
462,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the book opened before picking up the pen?,Yes,Yes.,Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
463,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What is the main activity depicted in the video clip?,Writing in a book with a pen.,The main activity depicted in the video clip is a person writing on a spiral-bound notebook.,Scene Summary,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
464,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Where is the individual situated in the video clip?,In a room.,The individual is seated at a wooden desk.,Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
465,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What object is being utilized in the video clip?,A pen.,A spiral-bound notebook is being utilized in the video clip.,Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
466,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the video show someone studying?,Yes.,Yes,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
467,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person in the video writing with their left hand?,No.,Yes.,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
468,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the video show a person writing on multiple pages?,Yes.,"Yes, the video shows a person writing on multiple pages.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
469,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is pen picked up before writing on the book as shown in the clip?,Yes,"Yes, the pen is picked up before writing on the book.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
470,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does writing in the book happen after entering the apartment?,Yes,"No, writing in the book happens before entering the apartment.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
471,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person at the table before writing in the notebook?,Yes,Yes.,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
