"video_id","question","answer","pred_answer","task"
"879dd163-7588-45d1-9466-a5deabc59167","Where is the person situated in this scene?","The person is sitting on the couch.","The person is situated on a couch in a cozy living room.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","What object is the person interacting with?","The person is holding and using a tablet.","The person is interacting with an e-reader device.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Describe the person's posture in the video.","The person is reclined with feet up on the couch.","The person is lying on their back with their legs crossed and feet resting on the couch. They are holding a white e-reader with both hands, and their legs are bent at the knees.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Is the person reading a book on the tablet?","Yes.","No, the person is not reading a book on the tablet.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the scene show an interaction with digital technology?","Yes.","Yes, the scene shows an interaction with digital technology as the person is holding a white e-reader, which is a device that displays digital content such as books, articles, or other digital media.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the individual standing while using the tablet?","No.","No, the individual is sitting on the couch while using the tablet.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Has the person positioned themselves comfortably for tablet use?","Yes.","Yes, the person is comfortably positioned with their feet propped up on the couch, indicating a relaxed and casual setting.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video show the person watching TV?","No.","No, the video does not show the person watching TV. The focus is on the person reading a book.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, did I use the tablet before sitting on the couch?","No","Yes, you did use the tablet before sitting on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I raise my hands before holding the tablet?","No","No, you did not raise your hands before holding the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, was I already seated on the couch before using the tablet?","Yes","Yes, you were already seated on the couch before using the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Was the tablet in my hand before I used it?","Yes","Yes, the tablet was in my hand before I used it.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What occurs just before I hold the tablet in the video?","I sit on the couch","Just before I hold the tablet in the video, the person is lying on the couch with their feet propped up on the cushions.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","What action takes place before using the tablet?","I hold the tablet","Before using the tablet, the person lies on the couch with their feet propped up, holding the tablet in their hands.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, did I move my legs on the couch before using the tablet?","Yes","No, you did not move your legs on the couch before using the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, is the tablet held before raising hands?","Yes","No, the tablet is not held before raising hands.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, does sitting on the couch happen before moving legs on the couch?","Yes","Yes, the video shows the person sitting on the couch before moving their legs on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What happens before I use the tablet in the video?","I sit on the couch and move my legs","Before using the tablet, the person is lying on the couch with their feet propped up on the cushions.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","What action is performed just before raising hands in the video?","Using the tablet","Just before raising hands, the person is holding the e-reader with both hands, indicating they are about to start reading or have just finished reading.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","What do I do right before moving my legs on the couch?","I sit on the couch","You should place your feet on the couch cushions.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, what takes place prior to holding the tablet?","I sit on the couch","Prior to holding the tablet, the person is lying on the couch with their feet propped up on the cushions.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","What is the depicted scenario in this video frame?","A person sitting on a couch using a tablet.","The video frame shows a person lying on a couch with their legs crossed, holding a white e-reader with text on it. The person appears to be reading or looking at the e-reader, which is displaying a page of text. The background includes a cozy living room with a couch, pillows, and a table with some items on it. The lighting is soft and warm, suggesting an indoor setting.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Can you summarize the environment in the video clip?","The environment is a cozy living room with a person on the couch.","The video shows a cozy living room with a brown couch, blue cushions, and a few decorative pillows. The room has a warm and inviting atmosphere, with a few books and a remote control visible on the couch. The lighting is soft and ambient, contributing to the relaxed ambiance.","Scene Summary"
"879dd163-7588-45d1-9466-a5deabc59167","Offer a caption for the ongoing activity in the video?","Enjoying digital content from the comfort of the couch.","A person is comfortably seated on a couch, engrossed in reading a white e-reader with a blue screen.","Action Caption"
"879dd163-7588-45d1-9466-a5deabc59167","Is the person in the video standing up?","No.","No, the person is sitting on the couch.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the video capture the individual walking around?","No.","No, the video does not capture the individual walking around. The focus remains on the person sitting on the couch, engrossed in their e-reader.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is there a group of people in the video clip?","No.","No, there are no people in the video clip.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does the frame show the person cooking in the kitchen?","No.","No, the frame does not show the person cooking in the kitchen.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is the person in the video engaging in a conversation?","No.","No, the person in the video is not engaging in a conversation.","Whether Something Happened(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I sit on the couch before using the tablet?","Yes.","No, you didn't sit on the couch before using the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I hold the tablet before sitting on the couch?","No.","Yes, you held the tablet before sitting on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Did I sit down after picking up the tablet?","Yes.","No, you didn't sit down after picking up the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","In the video, what do I do just before sitting on the couch?","There is no information on actions prior.","You sit on the couch with your feet propped up.","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","In the sequence, what happens before I use the tablet?","I hold the tablet.","Before using the tablet, the person is lying on the couch with their legs crossed and feet resting/INFO","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","Does the action of sitting on the couch happen before using the tablet?","Yes","No, the action of sitting on the couch happens after using the tablet.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Does raising hands occur before sitting on the couch?","No","No, raising hands do not occur before sitting on the couch.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","Is using the tablet done after sitting on the couch?","Yes","Yes, the person is actively using the tablet, as indicated by their hands moving across the screen and the text appearing on the screen.","Order Judging(Y/N)"
"879dd163-7588-45d1-9466-a5deabc59167","What happens before using the tablet?","Sitting on the couch and holding the tablet","Before using the tablet, the person is lying on the couch with their legs crossed and feet resting/INFO","What event order"
"879dd163-7588-45d1-9466-a5deabc59167","What occurs just before raising hands?","Using the tablet","The person raises their hands to their face, possibly to adjust their position or gesture.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What environment surrounds the individual in the video?","An apartment setting.","The individual is surrounded by a warm, well-lit environment, likely a study or work area, with a wooden floor and a chair visible in the background.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What activity is taking place in this particular setting?","Writing in a book with a pen.","The activity taking place is studying or working on a task, as indicated by the person's focused demeanor and the presence of study materials.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Was the person depicted cooking in the kitchen?","No.","No, the person was not cooking in the kitchen; they were simply sitting and writing.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Did any outdoor activity occur in this video?","No.","No, there were no outdoor activities observed in this video.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Was the individual standing while performing the task?","No.","No, the individual was seated while performing the task.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is there any verbal communication happening in this scene?","No.","No, there is no verbal communication happening in this scene.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the video show someone reading a book?","No.","No, the video does not show someone reading a book. The focus is on the person's hands and the books they are working with.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What location is shown in the video?","A room with a table.","The video shows a person sitting at a desk with a notebook and a pen, indicating a study or work environment.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What activity is being done in the clip?","Writing in a notebook.","The activity being done in the clip is studying or working on a study material.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What object is being used to write?","A pen.","A spiral-bound notebook.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What item is on the table besides the notebook?","Opened books.","There is a blue pen on the table besides the notebook.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the notebook on a flat surface?","Yes, on a table.","Yes, the notebook is placed on a flat surface.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What color is the pen being used?","Blue.","The pen being used is blue.","Action Caption"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the person using both hands to write?","Yes, one to hold and one to write.","Yes, the person is using both hands to write, as indicated by the consistent position of the pen and the hand movements.","Action Caption"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Has the pen made contact with the paper?","Yes.","Yes, the pen has made contact with the paper.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is there a book on the table?","Yes.","Yes.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the video, do I flip the book page before writing on it?","No","No, you do not flip the book page before writing on it.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the video, do I write with a pen after sitting at the table?","Yes","Yes, you write with a pen after sitting at the table.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the writing occur before closing the notebook?","Yes","No, the writing does not occur before closing the notebook.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Do I start writing before opening the book?","No","Yes, you start writing before opening the book.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Before closing the notebook, what event occurs in the video?","Writing on it","Before closing the notebook, the person places the pen on the page, indicating they are finished with the writing.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What is done prior to sitting at the table in the video?","Entering the room","Prior to sitting at the table, the person is seen writing in a spiral notebook.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What is the setting of the scene in the video clip?","In an apartment.","The setting of the scene is a wooden desk with a person sitting at it, working on a notebook filled with handwritten notes.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Who is present in this clip?","A woman writing and another woman interacting with her.","A person is present in this clip.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What objects are noticeable in the video?","A book and a pen.","The video shows a person sitting at a wooden desk, writing in a spiral notebook. The person is wearing a yellow top and has blue nail polish on their nails. The notebook has a blue pen resting on top of it.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What activities are being performed?","Writing in a book and interacting.","The activities being performed include writing in a spiral notebook, writing in a book, and writing in a notebook.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","How can we describe the movement in the clip?","Gentle and focused on writing.","The movement in the clip is a series of close-up shots of a person writing in a spiral notebook. The person's hands are visible, with their nails painted, and they are holding the notebook open with one hand while writing with the other. The background is a wooden surface, and the lighting is soft, suggesting an indoor setting.","Action Caption"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the individual write with her right hand?","Yes.","Yes, the individual writes with her right hand.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is there another person besides the one writing?","Yes.","No, there is no other person besides the one writing visible in the image.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the setting a public place?","No.","No, the setting is not a public place; it is a private study area.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Do we see any electronic devices being used?","No.","No, there are no electronic devices being used in the image.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What happens before picking up the pen in the video?","Sitting at the table","Before picking up the pen, the person is seen writing on a spiral notebook, which is placed on the table.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the video, does the interaction with woman A happen before writing in the notebook?","No","No, the interaction with woman A does not happen before writing in the notebook. The video shows the woman writing in the notebook while the woman A is not visible in the frame.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the book opened before picking up the pen?","Yes","Yes, the book is opened before picking up the pen.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What is the main activity depicted in the video clip?","Writing in a book with a pen.","The main activity depicted in the video clip is a person writing in a spiral-bound notebook.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Where is the individual situated in the video clip?","In a room.","The individual is seated at a table in a room with a wooden floor.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What object is being utilized in the video clip?","A pen.","A spiral-bound notebook.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the video show someone studying?","Yes.","Yes, the video shows someone studying, as indicated by the person's focused demeanor and the presence of a spiral notebook filled with handwritten notes.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the person in the video writing with their left hand?","No.","Yes, the person in the video is writing with their left hand.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the video show a person writing on multiple pages?","Yes.","Yes, the video shows a person writing on multiple pages, as indicated by the visible pages of the spiral notebook being written on.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is pen picked up before writing on the book as shown in the clip?","Yes","Yes, the pen is picked up before writing on the book.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does writing in the book happen after entering the apartment?","Yes","No, writing in the book happens before entering the apartment.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the person at the table before writing in the notebook?","Yes","Yes, the person is sitting at the table before writing in the notebook.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the person use a pen after sitting at the table?","Yes","Yes, the person uses a pen after sitting at the table.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the person in the apartment before using the pen?","Yes","No, the person is not before using the pen.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What happens just before writing in the notebook in the video?","Sitting at the table","Just before writing in the notebook, the person is seen adjusting their position slightly, possibly to get a better grip on the pen.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the video sequence, what do we see occurring before sitting at the table?","Being in a room","Before sitting at the table, the person is seen writing in a spiral notebook, which is open on the table.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What location is shown in the video clip?","An indoor location.","The video clip shows a person sitting at a desk with a wooden surface, working on a notebook and a spiral-bound book titled ""BROOKS.""","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What activity is depicted in this scene?","Writing in a book.","The activity depicted in this scene is studying or working on a notebook, as indicated by the presence of a spiral notebook, a pen, and a notebook with writing on it.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Can you caption the person's activity in this clip?","Writing diligently in a notebook.","Yes, the caption reads ""The person is writing in a spiral notebook.""","Action Caption"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is there a pen being used for writing in the video?","Yes.","Yes, there is a pen being used for writing in the video.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the clip show a person wearing a watch?","Yes.","Yes, the clip shows a person wearing a watch.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the video include any dialogue or conversation?","No, it only depicts writing activity.","No, the video does not include any dialogue or conversation. It focuses solely on the individual's focused activity of writing in a notebook.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the video, does opening the book happen before writing with a pen?","Yes","No, the person opens the book before writing with a pen.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the pen picked up after turning the page as shown in the clip?","No","No, the pen is not picked up after turning the page.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What occurs just before starting to write in the book?","Opening the book","The person is seen sitting at a desk, holding a blue pen, and appears to be in the process of writing in a spiral-bound notebook.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the writing in the book shown after being indoor in the clip?","Yes","No, the writing in the book is not shown after being indoor in the clip.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Which room is the person located in while writing?","The person is in a room.","The person is located in a room with a wooden floor, as indicated by the wooden floor visible in the background.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the person using any tools for writing?","Yes, the person is using a pen.","Yes, the person is using a blue pen to write in the notebook.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Can you describe the setting of the action in the clip?","The action occurs in a room at a desk.","The setting appears to be a study or work area, with a wooden desk and a book titled ""BROOKS"" visible in the background.","Action Caption"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What is the writing tool visible in the frame?","A pen is visible in the frame.","The writing tool visible in the frame is a blue pen.","Action Caption"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the person sitting at a desk in the video?","Yes.","Yes, the person is sitting at a desk in the video.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the person sit down after opening the book?","Yes","Yes, the person sits down after opening the book.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the book closed before the person starts writing?","No","Yes, the book is closed before the person starts writing.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What action is taken before the person caps the pen?","The person finishes writing.","Before the person caps the pen, they are seen holding a blue pen in their right hand.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the pen placed in the book before writing?","No","Yes, the pen is placed in the book before writing.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the book close before the pen is picked up?","No","No, the book does not close before the pen is picked up.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the cap of the pen removed after starting to write?","No","No, the cap of the pen is not removed after starting to write.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the hand turn the page before picking up the pen?","No","Yes, the hand turns the page before picking up the pen.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the pen visible in the scene before writing begins?","Yes","Yes, the pen is visible in the scene before writing begins.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What do we see happening before the hand appears in the frame?","The book is open","The hand appears in the frame, holding a blue pen, and is positioned above the spiral notebook.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What happens just before the pen touches the paper?","The hand moves towards the paper","Just before the pen touches the paper, the person is seen holding the notebook and looking at the page, possibly reading or reviewing the content.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the video sequence, what action is performed before turning the page?","Writing on the current page","Before turning the page, the person writes on the spiral notebook.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the video, what is done just before the hand finished writing?","Moving the pen across the paper","Just before the hand finished writing, the person is seen holding a blue pen and pointing at the notebook.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What does the brief of the depicted scenario show?","The scenario shows a person writing in a book in an apartment.","The brief of the depicted scenario shows a person sitting at a desk, writing in a spiral notebook, with a book titled ""BROOKS"" in the background.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What is the setting of this video clip?","The setting is indoors, in a well-lit apartment.","The setting of the video clip appears to be a study or work area, with a person sitting at a desk surrounded by multiple notebooks and a spiral-bound book with a yellow cover titled ""BROOKS.""","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the video capture the person stopping their writing at any point?","No.","Yes, the video captures the person stopping their writing at the beginning of the sequence, as they are seen holding the spiral notebook and writing on it.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the individual in the video using their left hand to write?","No, they are using their right hand.","Yes, the individual in the video is using their left hand to write.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is there another person present in the scene assisting the writer?","No, the person is writing alone.","Yes, there is another person present in the scene, sitting at the table and observing the writing process.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the video, do I write in the book before holding the pen?","No","Yes, you write in the book before holding the pen.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the pen in my right hand before I start writing in the book?","Yes","No, the pen is in my left hand before I start writing in the book.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the sequence, do I open the book before writing on it?","Yes","No, you do not open the book before writing on it.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","In the clip, do I wear a green shirt before writing in the book?","Yes","Yes, the person in the clip is wearing a green shirt before writing in the book.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What occurs just before holding the pen in my right hand?","I am wearing a green shirt","The person is holding a blue pen in their right hand.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the book opened before the pen is held in the right hand?","Yes","Yes, the book is opened before the pen is held in the right hand.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the hand placed on the book after the pen is picked up?","Yes","Yes, the hand is placed on the book after the pen is picked up.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What happens just before the pen starts writing?","The pen is held in the right hand","Just before the pen starts writing, the person's hands are in a relaxed position, with the left hand resting on the notebook and the right hand holding the pen.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What is visible before the wrist with a bracelet appears?","The hand holding the pen","A notebook with handwritten notes","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What do we see happening before the hand touches the book?","The book and pen are visible","The hand is seen holding the book, which is open and resting on the table.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What takes place before the pen is seen in the video?","The apartment and the book are seen","The pen is seen in the video before the person starts writing in the spiral notebook.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What is the setting of the video?","In an apartment.","The setting of the video is a study or work area with a wooden desk and a notebook.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What activity does the video show?","Writing in a book.","The video shows a person sitting at a table, writing in a spiral notebook and a spiral-bound book.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Which hand is used for writing in the video?","The right hand.","The right hand is used for writing in the video.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What type of pen is being used?","A ballpoint pen.","The pen being used is blue.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What object is being used in the action?","A pen.","A pen","Action Caption"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the writing action fluent or hesitant?","Fluent.","The writing action appears to be fluent, as the person's hand movements are consistent and deliberate, indicating a steady and practiced writing style.","Action Caption"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Which direction is the pen moving?","Left to right.","The pen is moving from the right side of the notebook to the left side.","Action Caption"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the person sitting on a cushion?","Yes.","No, the person is not sitting on a cushion.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the video show page-turning?","No.","Yes, the video shows page-turning.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Is the person wearing any wrist accessories?","Yes.","Yes, the person is wearing a bracelet on their left wrist.","Whether Something Happened(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Did the writing happen in a different location than the apartment?","No","No, the writing happened in a different location than the apartment.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Did the use of right hand occur before writing in the book?","No","Yes, the use of right hand occurred before writing in the book.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Was there a pen used after the book was opened?","Yes","Yes, there was a pen used after the book was opened.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Did any writing in the book occur without the use of a pen?","No","Yes, the writing in the book occurred without the use of a pen.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Was the book closed before writing commenced?","Yes","Yes, the book was closed before writing commenced.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What happened before the writing started?","The book was opened","Before the writing started, the person was sitting at a table with a notebook and a spiral-bound book, possibly a textbook or a reference material, and was engaged in studying or working on a task.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the writing in the book occur before changing the page?","Yes","Yes, the writing in the book occurs before changing the page.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the page turn happen before writing with the pen?","No","No, the page does not turn before writing with the pen.","Order Judging(Y/N)"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What occurs just before changing to a new page in the video?","I finish writing","Just before changing to a new page, the person is seen holding the notebook with both hands, indicating a moment of pause or preparation.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What do I do before sitting down to write in the video?","I enter the room","Before sitting down to write in the video, the person is seen sitting at a table with a notebook and a pen.","What event order"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What is the setting of the scene in the video clip?","The setting is inside a room.","The setting of the scene in the video clip appears to be a study or work area, with a wooden desk and a book being read.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","What objects are present in the video clip?","A book and a pen are present.","The video clip features a person sitting at a table, writing on a spiral-bound notebook. The person is wearing a green outfit with a patterned design and has their nails painted with a light blue polish. The notebook is open, and the person is using a blue pen to write. The background is a wooden surface, and there is a yellow highlighter on the table.","Scene Summary"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Can you describe the action the person is performing?","The person is flipping through pages and writing.","The person is holding a spiral notebook and writing on it with a blue pen. They are also holding a pencil in their right hand.","Action Caption"
"cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36","Does the video show the person closing the book?","No.","No, the video does not show the person closing the book.","Whether Something Happened(Y/N)"
